"","other","neuron"
"6330403K07Rik",3.34428302309072,10.7837720663116
"6330403L08Rik",2.17975657546252,5.36090156342796
"9130214F15Rik",0.234209429113411,1.67940795445455
"9230110C19Rik",0.488690975397169,2.70062769824245
"9330121K16Rik",0.551675372040963,3.65626393846861
"9330161L09Rik",1.70807738281103,3.8575266560887
"9330162G02Rik",0.233372145400315,2.4849010717779
"9530080O11Rik",0.161007206434187,1.3850406111388
"9630015K15Rik",0.587128433707359,1.93138178169652
"A230006K03Rik",0.115886192892853,1.32096010652847
"A230057D06Rik",0.424906117370061,3.50762818534905
"A230103J11Rik",0.561221848897842,1.57549538069318
"A330023F24Rik",0.693181030888724,2.19987961466335
"A330076H08Rik",0.639885653636896,4.56123446255434
"A430078G23Rik",0.891805510134425,0.841458490393167
"A430108G06Rik",0.362367612761812,2.45907852984753
"A530058N18Rik",0.14267290389427,1.34605872366447
"A730020E08Rik",0.51860586748976,3.30489848949443
"A730060N03Rik",0.127680060729594,1.50375059709075
"A730089K16Rik",0.798054193402686,2.3259874310338
"A830036E02Rik",0.0820876972934639,1.72147166846466
"A830052D11Rik",0.587734447155789,1.55807489432597
"A830073O21Rik",0.173329055952833,2.22227750364951
"A830082N09Rik",1.07553726025487,5.08293085516316
"A930007I19Rik",0.857694587235261,2.23147161015847
"A930024N18Rik",0.329256490444821,2.72081346240201
"AA387200",0.0242901176659426,1.1616409553285
"AB041806",0.458482119795149,1.54612534385764
"AC061963.1",0.130257096182436,2.42730389314152
"AC087902.3",0.721888702860514,0.795118814009
"AC102103.2",0.0688598047003999,2.11563755016196
"AC114585.1",0.187316196445196,1.19362311664999
"AC115735.5",0.470386566237997,1.58179081433282
"AC116950.1",0.0599169866812738,1.30235685598303
"AC117202.2",0.131935291300911,3.31314992748494
"AC117202.3",0,1.24334311340984
"AC122291.1",1.00210783288506,3.55773152215126
"AC122393.2",0.0567330818185843,0.762460772001968
"AC125351.1",1.87798493085439,7.30362226003674
"AC127578.1",0.128732858905736,0.8255423945524
"AC139513.1",0.12904877032523,1.47725098081604
"AC140267.3",0.202146424723622,0.948203203753352
"AC150314.1",0.276604338640207,1.67197373407866
"AC154227.2",0.114249582527278,1.92389223559071
"AC154766.1",0.716796550522331,3.96779419007576
"AC157572.3",0.537992271780982,1.75919556030428
"AC157572.4",3.0912765439714,3.06816451064672
"AC157931.1",0.155652047792826,5.41005104249296
"AC158554.1",0.20180730162527,0.608409967260769
"AC161199.1",0.480779443742242,1.70659114023079
"AC161537.1",0.265793498812331,1.63633615859725
"AC162863.1",0.36722783743652,5.08218335132641
"AC163040.1",1.18666830320826,1.27270538555798
"AC164879.1",0.155889161440378,0.558827646011585
"AI593442",1.61769753224298,7.01096381816263
"AI606473",0.0371157065934732,3.48123927422064
"AI839979",2.22578582386059,2.38529763214066
"AL589670.4",0.226076838984007,1.54461698458343
"AU022754",0.401157039339493,3.27568204890087
"AW121686",0.791127001089297,1.07370886550154
"AW551984",0.494008805381756,5.46211347691998
"AY074887",0.672606878366699,1.38345313299178
"Abca5",0.805157219873603,3.91410068961528
"Abcc8",0.0861202874315804,2.71026652357642
"Ablim3",0.212032526132567,3.78004037053898
"Ache",2.70611136768883,9.02234144946551
"Ackr1",2.038540559918,6.84705381790447
"Acr",0.477010222902394,4.13787108201246
"Actl6b",0.712626184541153,6.12369490113509
"Actl7a",0.283407935954736,1.30289602425864
"Actn2",0.244555456838241,1.13057081279519
"Adam21",0.349215895792777,1.59127769584893
"Adamts14",0.113850801401938,1.19000647237886
"Adamts15",0.351999573394077,4.02318680437469
"Adarb1",1.03462072687517,3.46163464893147
"Adarb2",0.206690831307478,3.05647721772866
"Adcy1",0.856407405893476,5.48146247822804
"Adcy8",0.289420909415421,2.30743131966936
"Adcyap1",0.279348394516468,4.07630760565488
"Add2",0.64383327622863,4.52498937650578
"Adgra1",0.591124280189939,4.06357280873028
"Adgrg2",0.127284981533303,1.2656408559302
"Adra2c",0.51044510527301,4.1949219263353
"Aff2",0.172724885780561,1.24877367361366
"Aff3",0.365887917313759,1.27332380761403
"Agtr2",0.150516812389937,1.66801155541117
"Ahi1",1.15847844526671,4.82693447480645
"Ajap1",0.147064008848502,2.88738388157354
"Akp-ps1",0.145469273109406,1.75690673258653
"Aldh1b1",2.66352547584849,5.08709592550295
"Alkal2",0.368405078837712,2.59666876272916
"Alox12e",0.19085443141133,1.29707091304364
"Aloxe3",0.243255248855295,2.47362155830645
"Amer3",0.24619961280756,4.27713475928178
"Amigo1",3.22879468800024,6.75369714759126
"Amy1",0.455605116141093,3.98785539376667
"Angpt1",0.334911891704397,2.02531706131523
"Ankdd1a",0.404879485355623,1.5522514205853
"Ankmy1",0.163843891705519,1.76723963380571
"Ankrd34a",0.989870263182758,5.32714209975443
"Ankrd34b",0.393720511338365,3.08245589807033
"Ankrd35",0.48245565712776,4.33520602794903
"Ankrd42",0.538108390915733,2.80199194710818
"Ankrd45",0.488963767668734,3.79172350850221
"Ankrd55",0.214650908433532,1.14863249669893
"Ap1s2",4.69882315876429,6.83584609545655
"Ap3b2",1.33762675977987,6.05008010873112
"Aqp12",0.0748446531420195,1.60991273804712
"Arfgef3",0.318027626327845,3.97807232903962
"Arg2",1.29603505685408,2.25798237982191
"Arhgap20",0.208037735336644,1.70503668673757
"Arhgap44",0.507442461786157,3.68920760878009
"Arhgdig",1.11702750641216,5.718191156774
"Arl13b",1.96596013108515,4.39242355705514
"Armcx1",2.3478832447169,7.75493900926386
"Arr3",0.235929532458655,1.2786918149315
"Arx",0.777380058472623,6.6749729375367
"Asb14",0.571182231505045,2.24082457452092
"Asgr1",0.20425324763544,2.78404556987168
"Asxl3",0.288428602340487,1.80905995844506
"Atg9b",0.577047387591072,2.79584206276798
"Atl1",0.949396051625114,4.37074420964232
"Atp1a3",3.85113828664523,9.3425425434755
"Atp2b2",0.440901702542192,2.85968202337885
"Atp2b3",0.406569839966245,3.48262514572976
"Atp6ap1l",0.306190395815509,3.56904976590736
"Atp6v1g2",3.11933906722386,7.83427738669048
"Atp8a2",0.510886051910981,1.49731712076603
"Auts2",0.274455276120487,2.01254867424205
"Avp",0.0877385898195867,1.78107555131665
"Azin2",0.931843253329794,3.91725957647394
"B230208B08Rik",0.161861924302671,2.8553663854206
"B230209E15Rik",0.210986393893391,2.35210851726166
"B230334C09Rik",1.16796379005671,5.40802606008017
"B3galnt1",1.96885349160289,4.38976193036498
"B3galt1",0.301893975887329,2.90221706964917
"B4galnt4",1.24757760976813,7.15499637247123
"B4galt6",2.11884928578589,4.93022342149522
"B630019K06Rik",2.99711519627705,8.3163380832497
"B830012L14Rik",0.169160329203971,2.14850548663762
"BC024139",0.30278858778003,3.36728498531394
"BC030343",0.584491802657742,3.52661999720294
"BC030500",0.384286638112227,4.77509876485989
"Baiap3",0.493273554571942,4.14817236640827
"Barhl2",0.0801444406647303,4.82181313960326
"Basp1",2.48182875328081,7.46515409922601
"Bcl11a",0.56956783058511,3.7903385073238
"Begain",0.808200608159026,4.60346396020302
"Bend4",1.18401783817349,3.79005708504735
"Bend6",1.27557720865591,4.14066592109602
"Bex1",2.06537450913894,8.37030407898667
"Bex2",3.0838238409757,10.3783640588363
"Bex4",1.82047870513561,7.94006678963891
"Bhlhe22",0.942880098705649,8.00014741459531
"Bicdl1",0.709795845393147,3.66069704703968
"Bmp3",0.243039602094488,1.48349470617209
"Bmp5",0.126438541384395,1.73435899952205
"Bsn",0.857985123670865,5.08352803255574
"Btbd11",0.176187457635041,1.39320500061087
"Btbd8",0.813989240879099,3.52005600300563
"C030014I23Rik",0.22678833218702,1.51734219288829
"C1qtnf1",0.0986382773052369,1.39501619910094
"C1qtnf4",1.78958746977659,7.10872854733794
"C230004F18Rik",0.368416151924738,4.3530955628257
"C230021G24Rik",0.357147141085857,2.05226580066863
"C530008M17Rik",0.620290812980661,3.21924087387563
"C78859",0.415162899859248,3.82435344253117
"CT025678.1",0.497762257314759,1.55791951977096
"Cabp4",0.667198697427186,2.98264164129698
"Cabp7",0.401151853892602,3.47582726275629
"Cabyr",1.39277788915508,3.99784702844797
"Cacna1a",0.511728868070003,3.93335956214118
"Cacna1b",0.30141154986179,4.36479426688839
"Cacna1c",0.261110867286696,2.27957370285732
"Cacna1f",0.319307433815351,0.888011063133906
"Cacna1g",0.680104582184216,4.60754971786962
"Cacna1i",0.228381741801215,1.67794848727877
"Cacna2d1",0.395942139568497,4.40252546825428
"Cacna2d2",0.239792000616899,5.79067342809918
"Cacna2d3",0.148418650129347,2.11417389742906
"Cacnb2",0.44441107907379,1.22850683416343
"Cacng2",0.121686225947001,2.48382794472931
"Cacng3",0.169395259373646,2.03417068956304
"Cacng5",0.604361167323952,5.39468400154543
"Cadm3",1.51132527614958,7.33647698092537
"Cadps",0.37257550823957,3.36566618802098
"Calb1",0.393323239229986,3.54238639256285
"Calb2",0.519450922523071,6.18070444979544
"Calca",0.233102130540385,2.91019123329448
"Calm2",6.88194787962984,9.13387437632487
"Caln1",0.142345501996119,1.66604531704879
"Caly",1.08608329346443,6.25740046665578
"Camk1g",0.599219662249096,3.97433103318147
"Camk2b",2.14581429543051,5.56588062845111
"Camk4",0.380924918667755,2.21998578894536
"Camkv",1.47103640408104,6.50322771211871
"Camsap3",0.84216485264349,5.0961271736205
"Camta1",0.367978074778956,2.31398311188056
"Capn12",0.230530655702392,1.28201608565021
"Car10",0.183433272531837,2.4338484187272
"Carmil2",1.11100802727336,3.96743390617165
"Casp3",3.3746379377103,7.07714171542318
"Casz1",0.249821753741652,2.20193502314399
"Catsperg1",0.516336572256595,1.12427518065261
"Cbarp",1.92894104944426,7.42972592030367
"Cbln2",0.878990177245737,5.72310021300462
"Cbln3",0.50429097682875,2.56338779795741
"Cbln4",0.339142483727855,4.12375512834278
"Cbx7",1.33970854635082,3.34077098530056
"Ccbe1",0.12990180484234,2.21887002849653
"Ccdc112",0.838896923350301,3.02077202127253
"Ccdc116",0.560347330921639,3.14552976380467
"Ccdc120",0.683096062836739,4.52921472624472
"Ccdc149",0.68375599247192,3.12864919623679
"Ccdc151",0.36534085031794,2.57212904524862
"Ccdc177",0.605712331989301,4.67761689348563
"Ccdc184",2.11687772535654,7.8192769540772
"Ccdc188",0.222834961165951,2.23092428326034
"Ccdc6",1.34460587080457,4.30024698869557
"Ccdc92b",0.830995550393118,4.51799278316662
"Ccin",0.582331119477991,2.0980005994173
"Cck",1.38248721077772,6.81003743695721
"Ccl27a",2.32285228069068,7.88528792709491
"Ccnf",1.20055133905694,2.99202047247491
"Cd200",1.64742184372423,7.18092403971387
"Cd24a",4.85013714069436,8.53547656589629
"Cd274",1.61173249869871,7.2704979691303
"Cdca7",2.25905466177774,4.67463943403138
"Cdh4",0.215434667205313,3.36577292873114
"Cdh7",0.340896842289757,1.28551444887256
"Cdhr1",0.249101965046097,2.9815984332047
"Cdk5r1",3.41216953909006,9.79374951199678
"Cdkl1",0.184010475577987,1.88544762176526
"Cdkl2",0.972239845737734,4.30193652896437
"Cdkl4",0.632695549641702,1.54799829501102
"Cdon",0.665029644556631,3.69315368358033
"Cdr1",1.23687256932588,6.99187714322415
"Ceacam16",0.124128237727709,3.43756236946174
"Celf3",1.28671358381584,6.5648837253095
"Celf4",0.33416764684572,4.89942284096846
"Celf5",0.673461142987918,6.3443066361748
"Celf6",0.218814339752213,5.6138361808306
"Celsr3",1.43477256334996,7.0078255685615
"Cep170b",1.21204850931392,6.51143021112821
"Cers6",1.63892744339208,1.87668236681944
"Cfap69",0.24428713263323,2.15146693183159
"Cgn",0.319564777747051,3.09903297554224
"Cgref1",1.34583660006276,4.64130436657342
"Chac1",1.88849544057992,6.0519559952384
"Chat",0.0636385473522486,1.40871075281462
"Chd3os",4.15859023742397,8.48786080323536
"Chd5",0.76182843269842,5.89143135837156
"Chgb",1.4273561546234,7.68663468978772
"Chl1",1.01043978093298,4.69435226375387
"Chodl",0.131329114306291,3.57881167451591
"Chrm4",1.23273661010873,5.70687998566039
"Chrm5",0.0580168196212809,3.08356810762041
"Chrna3",0.171202312101565,2.14783067942516
"Chrna7",0.203649209154503,1.64918717376511
"Chrnb2",0.897634332062717,5.78924527252953
"Chsy3",0.312813156434025,1.53102482408877
"Cib2",1.71230066413199,5.47924884962472
"Cilp",0.137330000892654,1.39707240274768
"Cit",0.604445617732408,3.01176959189646
"Cited2",6.63477055763564,8.67562896799333
"Ckmt1",1.54627589071445,7.04691754739658
"Clcn1",0.274306484510527,2.235903775053
"Cldn3",0.215973618298739,3.06708552632889
"Clec2l",1.13155389084636,5.28007962117868
"Clmp",0.147510830663754,1.76059148328822
"Clstn2",0.16376955829446,4.40662311790796
"Clstn3",1.10518872397139,6.78639041021053
"Clvs2",0.152633826691901,2.03006465206851
"Cnih2",2.67988912227793,8.0059889112341
"Cnnm1",0.314023890777112,3.22738116167718
"Cnr1",0.782962541278546,7.30711899313058
"Cnrip1",1.61143110590665,5.07624551616459
"Cntnap2",0.144120987013802,2.13365105534759
"Cntnap4",0.121890844053557,1.41492003135123
"Coch",0.658665617724542,3.10580503683351
"Col11a1",0.47850065191686,3.00492622446667
"Col24a1",0.102201781376217,1.45201830465455
"Col25a1",0.160366711419796,1.52821208005714
"Col6a1",0.500805255318031,4.40058974937808
"Col6a2",0.756188778751643,6.47526956899646
"Coro2a",0.997666440110884,1.87457315257129
"Cort",1.06163684982382,4.43048418538363
"Cpeb1os1",0.253795897820411,3.48749597635094
"Cpeb3",0.796101783693786,2.64878019782773
"Cplx1",1.29106237446299,5.96570055510979
"Cplx2",2.24101623457089,8.41853870326308
"Cpne5",0.167120700748903,2.84494584810356
"Cpne6",1.13597501753319,5.13095632982609
"Crabp1",0.104612504767277,4.72381629196367
"Crabp2",0.616800943273981,4.36470137943497
"Crh",0.176411903998468,5.17155503298848
"Crhbp",0.228014948163566,3.99456941898302
"Crhr2",0.0481017113794887,1.19497358437877
"Crmp1",0.778054732521176,6.9314038898203
"Csrnp2",2.66207604226601,6.3777177161714
"Csrnp3",0.32250364348123,2.55549563085552
"Cstl1",0.0877529748668465,0.889393066200929
"Ctrb1",0.265910431188924,1.81545629581699
"Ctxn2",0.215514291697093,2.66405047045998
"Cx3cl1",2.31933713359537,8.18465929565841
"Cxadr",1.04543527739229,5.77057824979487
"Cxcl12",3.53250710839872,8.88014199510082
"Cxxc4",0.80242925499271,4.64107583014523
"Cyb561",0.909092017674886,4.39207796898948
"Cygb",0.976842896171373,6.35623586996342
"Cyp2s1",0.278320590026335,1.48373316015026
"Cyp2t4",1.2137667499076,3.84982153208917
"Cyp4x1",0.445473445944596,3.36426919602038
"Cyp4x1os",0.213688467170291,0.992456035025854
"D030028A08Rik",0.310577905872364,1.16003166028937
"D130043K22Rik",0.233537407775686,2.215245364542
"D430019H16Rik",1.04431117199519,5.64143770586571
"D430041D05Rik",0.436864618752119,3.15845190597225
"D6Ertd527e",0.37352613318491,1.46466944122025
"D830036C21Rik",0.537142947384513,3.25041379195557
"D830044I16Rik",1.79992556577324,4.56862609611458
"Dach1",0.401191004392702,2.84493676868904
"Dact1",1.04518841494974,6.4477889656774
"Dapk1",1.74416504500025,4.16103715309101
"Dbn1",2.19506622573872,8.28308614973
"Dcx",0.704050226761512,6.41104525332451
"Deptor",0.834475770261149,1.40536041439741
"Dhrs13os",0.353619484847824,2.30598466618517
"Diras1",1.68619120314264,7.75041760377833
"Diras2",1.6127646057896,5.84922106490999
"Disp2",1.03628474825743,6.98682239817929
"Dkk3",1.17661810617002,7.05502615714376
"Dkkl1",0.772933651200363,2.23916435221166
"Dlg2",0.241105687808958,2.0089278374404
"Dlx1as",0.0415328592232759,4.10166613504349
"Dlx2",0.686876473847433,7.88873229695037
"Dlx5",0.0979863602233382,6.15288996706729
"Dlx6os1",0.0979389723987548,5.28733957254453
"Dmrt3",0.222184161033112,4.36693566513529
"Dmrta2",1.25446239725644,6.77338568456834
"Dmrta2os",0.620823180876537,5.2951773560333
"Dmtn",1.17647958357548,5.50177302523258
"Dnah1",0.149044868035939,2.07659446674197
"Dnajc27",2.34375938314597,5.75250538647175
"Dnajc6",0.582327842332377,4.32168677137781
"Dnm1",1.68228556546386,7.57386931553398
"Doc2a",0.290931529078293,4.23431260510751
"Doc2b",0.214828339523266,3.17691548394267
"Dpysl3",1.48678525437228,7.01331572704657
"Dpysl5",0.474634540750314,6.36860195210929
"Dram1",1.1648248510009,1.83592330669244
"Draxin",0.821442817965069,4.49367006078529
"Drd1",0.83931784132675,4.10589107047294
"Drd2",0.114916046483045,1.96872086404294
"Drd5",0.116130134891806,2.22640144114629
"Dscaml1",0.428775201670816,3.3681266857429
"Dsp",0.20131150844089,2.47191940124863
"Dusp13",0.182358092489634,1.30507163693538
"Dusp14",0.977399192055981,4.78115945371854
"Dusp26",1.47499112788387,7.10623924424796
"Dusp4",1.85082875851994,7.18345904703722
"Dync1i1",0.20579685477856,3.68835056600081
"Dzank1",0.240499498358256,2.21171576277171
"E030013I19Rik",0.0669070409997892,1.16082205165947
"E130006D01Rik",0.154663254018679,1.20299158940748
"E130102H24Rik",1.11382149687863,3.57423038747108
"E330013P04Rik",0.361443411733077,3.69968407038423
"E530001F21Rik",0.304468669087053,3.11309343790321
"Ebf3",0.291249206894944,4.87113534877375
"Ece2",0.960363611608363,5.09219719166355
"Ecel1",0.303419134006513,6.99584420326287
"Eef1a2",2.12886244297303,9.01572093005875
"Efna3",0.52200516365039,4.81793449997705
"Efnb2",2.06716541698521,4.9856663131493
"Elavl2",0.268997212675704,3.65486725924597
"Elavl4",0.514078143305306,3.75931633787487
"Elmod1",0.471239937563019,4.69880215491069
"Eln",1.04917534895744,5.92063671335444
"Eml5",0.900264596749567,4.39627419008549
"Emx2",0.96094657201246,7.16050862581684
"Eno2",2.51238184519645,8.3631543423451
"Enox1",0.227753441255984,1.82056274270631
"Eomes",0.414271923241385,3.94975661756882
"Epb41l4a",0.382710161203911,2.94579352448005
"Epha10",0.3279843341664,3.02624298616103
"Epha3",0.146369607807832,2.00166383627506
"Epha7",0.193161210997335,2.47809125575906
"Epha8",0.0932767565046056,2.66881323602171
"Ephb2",0.189043387753687,1.78611666755594
"Ephb6",1.54601320746093,6.8010571016054
"Erbb4",0.283847827070629,1.91990006463348
"Erc2",0.178414811132211,2.78862345905663
"Ero1lb",2.47325730945556,4.50826006804327
"Eya2",0.194762044315936,2.10516987447123
"Fam131c",0.157557184688904,3.38762701711586
"Fam155a",0.239217307636983,2.87907975355815
"Fam159b",0.192056801515391,1.78271176873265
"Fam163b",0.453452484213039,3.85163349558496
"Fam167a",0.597211675331368,4.18072432569664
"Fam169a",0.694917411066786,3.58736928553533
"Fam171a2",1.88206248144889,7.19049731848146
"Fam183b",0.2322986920665,3.31038098625
"Fam184b",0.306399404465347,2.08314158772729
"Fam189a1",0.264398160811254,2.02599280351848
"Fam209",1.7412258410274,2.82499652949397
"Fam219aos",0.0528543181165922,2.01019549224174
"Fam241b",0.385848231098169,3.05789263883806
"Fam43b",0.517364893759275,3.79333728307919
"Fam49a",1.11089426674315,1.96660852037568
"Fam57b",0.970212536999861,5.07276749433707
"Fam78b",0.931048874948035,2.37344231518541
"Fam90a1b",0.133401117452227,1.07282577100116
"Fasl",0.49764253944287,0.980165361513951
"Fat3",0.511174455764049,3.55683186515499
"Faxc",0.651320143962402,3.91372805191779
"Fbll1",1.33213514412629,7.29579155051244
"Fbxl2",0.651759194770091,2.74177337656323
"Fbxo41",0.871302722759801,4.78931331591331
"Fcer2a",1.00331737457253,1.60868464735474
"Fgf12",0.352250195153452,2.16552668804689
"Fgf13",0.425863354662333,1.69356443703808
"Fgf3",0.0562426838574794,1.18119870852428
"Fgf9",0.146732435869741,1.58998279015924
"Fibcd1",0.155909547138702,3.93963445773749
"Fibin",0.558198060197787,7.16961937715837
"Fitm1",0.237029546383925,0.978370899887764
"Fkbp11",2.34581400002373,4.03668882725711
"Fkbp1b",3.02447439457371,4.7993209728399
"Flywch2",0.835203691349377,4.0871901848494
"Fmn1",0.312584965948356,1.62065457461103
"Fnbp1l",1.38250365166124,5.78145292157302
"Fndc3b",1.5015568076637,3.61516984494015
"Fndc8",0.49165490364846,2.25140385073182
"Fosl2",3.75941604588955,7.72791025991198
"Foxo6",0.616190598250388,5.3069504041463
"Frat1",3.44254440259073,6.04391592560619
"Frmd3",0.208930692980153,1.37199607494411
"Frmpd3",0.321668432083222,3.42624316036096
"Fscn2",0.728489413007188,2.84704688729105
"Fstl5",0.143003334728592,1.29087249974686
"Fut7",1.77164330261439,2.93354866795636
"Fxyd4",0.989931908228776,2.14459180187587
"Fxyd7",1.0512480266687,4.8444691064974
"G730013B05Rik",0.351883359863083,1.36690488849686
"Gabra1",0.369131138430316,2.90738705969683
"Gabra2",0.461341807252666,3.40084709416665
"Gabrb3",0.317507065169689,2.80674549445913
"Gabrg2",0.0632957863384782,1.18117538277219
"Gabrg3",0.202693453346647,1.98436430165975
"Gabrq",0.228852776664567,1.90304566292559
"Gad1",0.909233958519438,6.49051560806481
"Gad1-ps",2.3631964490543,6.31001664561972
"Gad2",0.345347121463417,4.94673260826763
"Galnt14",0.147297901569693,1.30207063977656
"Galnt9",0.813544017947077,2.11216010849121
"Galr1",0.168509278858321,1.51852896371711
"Galr2",0.842765860373058,4.05164503370695
"Gap43",0.632746092223063,6.30523073293603
"Garnl3",1.74664207710585,3.60424293559844
"Gatsl2",2.33303452479024,5.85056092134106
"Gbx2",0.140555859644523,2.20274400979018
"Gcgr",0.181541048903552,2.96979419577935
"Gda",2.55875844780899,2.85027847658906
"Gdap1",1.11358273307582,6.38496614109093
"Gdap1l1",1.38904310198138,6.41034160379965
"Gdf5",0.103276642691127,6.28967876752147
"Gdnf",0.16135268181661,1.81825884523338
"Ghsr",0.0634562452087966,2.2098053992032
"Gipr",0.363423560680144,3.6226800109977
"Gjd2",0.267401793785633,4.82781284752324
"Gjd3",0.226816837262996,2.46275789432987
"Glb1l2",0.242025490880512,1.81868385033176
"Glra2",0.0996017692496934,1.66153416483707
"Gm10038",0.363842601941351,2.09933504706158
"Gm10046",0.120474029391661,1.86329921070135
"Gm10160",0.742096747389338,1.97803926065603
"Gm10419",0.917394673809097,4.58096248144005
"Gm1043",0.0921444291579297,1.69144417684254
"Gm10654",0.26591602415887,1.31809195226251
"Gm10657",0.494410396686417,1.47707539521689
"Gm10727",0.128648384834673,0.992266138364861
"Gm10775",0.351130542671622,2.73717088366625
"Gm10805",0.368687326511835,3.2947284923483
"Gm10837",0.22417843662305,1.30572559999057
"Gm10985",0.0967903655122993,0.55796389301811
"Gm11100",0.266091880338928,1.32970733218984
"Gm11203",0.236202355863785,0.74893888396758
"Gm11223",4.45329652705191,13.8789965443761
"Gm11248",0.09502304631317,1.03888738797172
"Gm11271",0.325427723824167,0.745249652411125
"Gm11471",0.15052723306627,0.85590825734554
"Gm11509",0.0368429917678096,0.57694720861914
"Gm11625",0.301663864793413,1.8574090629486
"Gm11729",0.0542207368860632,1.20020815757122
"Gm11747",0.451045794800234,3.91470465835356
"Gm11790",0.133984095000479,1.50344395968609
"Gm11830",0.230533221758303,0.6910286325857
"Gm11874",0.5718037293762,4.02564683879505
"Gm11885",0.109448931713319,2.02926684510235
"Gm11902",0.0748471230324669,1.58382983087743
"Gm11972",0.0404139610260671,2.343180818449
"Gm12059",0.248651503765107,1.68473630942312
"Gm12063",0.124284897426129,5.58174774259385
"Gm12151",0.192121459001824,1.42550944653372
"Gm12213",0.0796059321801297,0.54473529690254
"Gm12281",0.154191747434416,1.93884763560729
"Gm12297",0.207185859738554,1.35289063163911
"Gm12309",0.349795080243428,2.06084300946103
"Gm12412",0.0777960983681025,1.3496709520691
"Gm12504",1.32239886316535,2.99292487133929
"Gm12516",0.164985820474843,1.31275617282374
"Gm12622",0.142286404390595,0.515107620465
"Gm12709",0.291759486768515,4.36111024232789
"Gm12956",0.146836494826868,0.773854436398985
"Gm12967",0.0848951429112025,0.62479841485192
"Gm13423",0.904522853441919,2.16521724756665
"Gm13491",0.0376349443956954,0.97730951185747
"Gm13542",0.323703999900321,2.07871153397713
"Gm13687",0.289487480363978,1.64552119762736
"Gm13997",0.144111215727858,2.13456010435467
"Gm14004",0.201335336494978,1.39884828617156
"Gm14042",0.710815982169258,3.39202564533147
"Gm14159",0.0672443871525029,1.16044509159673
"Gm14197",0.190341422250427,1.46780278909023
"Gm14204",0.120463836643407,4.16965246633923
"Gm14415",0.221906697798959,1.48441037933831
"Gm14489",0.0387937692652641,1.46415042862467
"Gm14506",0.491741076462721,2.56931663376521
"Gm14508",0.375349094925618,2.13007661500831
"Gm14532",0.331604540533373,1.27002853323608
"Gm14534",0.103676223451579,0.96077584102637
"Gm14799",0.0833167932299217,3.2152693944748
"Gm14820",0.887406564312865,1.58225220845008
"Gm14824",0.518941534891366,4.50471664594651
"Gm14827",0.40423471590247,2.77596302898499
"Gm14875",0.0980336248408491,1.28569613166067
"Gm15016",0.225995958303349,2.9567671825637
"Gm15180",0.0640158219250414,0.69439118906573
"Gm15264",0.112345894946782,2.39347945974987
"Gm15328",0.400276916977095,2.9101489314052
"Gm15352",0.200208936264849,1.42848528080357
"Gm15379",0.306004998746465,3.00316510562976
"Gm15384",0.238666997552777,1.23043185034276
"Gm15411",0.170412125950303,2.01924777490825
