"","microgliaBYo","AveExpr","F","P.Value","adj.P.Val"
"Cct4",-0.896670007993829,6.40998594489287,13.8502722803589,0.000846966965545361,0.0081114502938355
"AC158779.1",-0.852357758356175,0.860529117588638,13.8473539150233,0.000847854959291024,0.00811644104906764
"Atg13",-0.949676086554398,3.53487578053473,13.840503174411,0.000849943424230631,0.00813291452173627
"Arhgap25",1.65286628665132,2.2423229223178,13.8383931061002,0.000850587797728688,0.00813556154308334
"Fam49a",-1.40465509321014,1.16794188365199,13.8366424103467,0.000851122824718689,0.00813716086916662
"Nckap1l",2.43613701467159,4.28726831340425,13.830907831259,0.000852877895355781,0.00814830294326537
"Ndufc1",-0.803154154846047,5.69492812470531,13.830412624634,0.000853029636056284,0.00814830294326537
"AC150560.1",-0.906453081829717,0.660831383286595,13.8292264940282,0.000853393207049038,0.00814830294326537
"Kiz",-0.600437608733409,1.38972000034075,13.8173728910708,0.000857035724995914,0.00817955191720648
"Gm19705",-0.74895487805919,0.794939857977101,13.8148076352612,0.000857826206625729,0.00818134476590588
"Zfp995",-0.686516182929089,1.11536414169653,13.8143633279445,0.000857963199245204,0.00818134476590588
"C130060C02Rik",-0.518866877765765,0.342859672000587,13.8058157573167,0.000860603244990844,0.00820298388148748
"Slc40a1",2.92927351385456,3.54646157232056,13.8001606858968,0.00086235470080996,0.00821090884924977
"Lamtor2",-0.786727026639815,6.44885096744257,13.7999631300087,0.000862415955935593,0.00821090884924977
"Txnl4b",-0.940715014310884,3.4780602286855,13.7995369192336,0.000862548124831916,0.00821090884924977
"Sfxn3",-1.69266010245692,5.35461647775582,13.7959798887242,0.000863652017812086,0.00821788111400292
"Csnk1g1",-0.981967865941051,1.69205265470578,13.7934731577373,0.000864430872348887,0.00822175588519966
"Stx16",-1.40310154875169,4.18896009677754,13.7921254864965,0.000864849913143188,0.00822220654424871
"Adcy6",-1.00839590800594,2.20148385923282,13.7885657107076,0.000865957830134986,0.00822621680308746
"Rps29",-0.62755766747101,8.21622608873132,13.7883808357817,0.000866015410857058,0.00822621680308746
"Gm14970",0.55090562658733,0.119078867181025,13.7802220874031,0.000868560621637666,0.00824685263197
"Vps13d",-0.906909263888727,1.8642779686666,13.7721377471594,0.000871090557852477,0.00826588591895322
"Stard10",-0.923051460702371,1.18969664497295,13.7714298109312,0.000871312478551684,0.00826588591895322
"Gm45620",-1.39024937123443,0.839900139155244,13.7677130592572,0.000872478587504271,0.00827340068210758
"Cyp4f18",-2.27500160803766,1.29734649763856,13.759159178596,0.00087516869939039,0.00829379260437471
"Dph3",-0.89774045425884,5.57449164558274,13.7584922251183,0.00087537882435542,0.00829379260437471
"Galm",0.547733559542193,1.0259453168079,13.7566216091398,0.000875968455078666,0.00829582625501084
"Gm45899",-0.691680715583382,1.3287436634281,13.7515236400589,0.000877577538806148,0.00830707481770058
"Gm19951",-2.33022064667215,5.49643739534496,13.7504804429397,0.000877907197205801,0.00830707481770058
"Bub1b",-1.02695574540602,1.28579183182949,13.7448080059686,0.000879702064261735,0.00832049968690139
"Dhdds",-0.709598156100379,3.53647342534187,13.740551193037,0.000881051593280083,0.00832970273424584
"5830416I19Rik",-1.01048612180399,0.544596569825686,13.7336097025394,0.000883257019084462,0.00834698634481228
"Gmfb",-1.21538693539326,6.06703847167707,13.7308969073414,0.00088412053195734,0.00835157921797277
"Cox14",-0.593361555531374,6.84449581494634,13.7283491971199,0.000884932323354085,0.00835567980775178
"Mpig6b",-1.89067893051577,1.26766420554745,13.7190399838346,0.00088790539495614,0.00838017536374347
"Cdr2",-1.38771609014437,2.27834624122639,13.7177248912885,0.000888326259766282,0.00838057221527055
"Aes",-1.05751678144164,7.34976914553742,13.7155163661508,0.000889033529765634,0.00838366955626817
"Gm17056",1.58361901115757,0.893476512539979,13.6957234524009,0.000895399226445602,0.00844010101689649
"Gramd3",-1.83032501103553,2.02216587111789,13.6944957024003,0.000895795700864558,0.0084402420316127
"P4ha1",1.3259296284575,3.70472488629486,13.6873332107888,0.000898112434965937,0.00845846802841695
"Cxcl2",3.08492672319637,4.53141963892955,13.6851327783763,0.000898825466405253,0.00846158118863124
"Gm5374",-1.43117691851262,1.62862072821538,13.6677070738293,0.000904493670428885,0.0085113200641847
"Gm13421",-0.856340740117034,1.00424064417641,13.6649669340601,0.000905388471582239,0.00851611783878141
"Rpl11",-0.863867376059384,4.21761027159727,13.6595388793755,0.000907163832446464,0.00852661378167967
"A430105I19Rik",-1.61221655557919,2.25222255534354,13.6591988172847,0.000907275181579078,0.00852661378167967
"Abhd6",1.35266352819955,1.85000357430954,13.6500966667956,0.000910261038363269,0.00855104244233995
"Cox6b2",-1.21587098085272,3.99493468159466,13.648897109788,0.000910655327039521,0.00855111536506593
"Gm31718",0.384310859248947,0.331700639821315,13.6456264996998,0.000911731294646053,0.00855708236252534
"2210016L21Rik",-1.01011499487882,4.32622267598653,13.6446148737057,0.000912064376930559,0.00855708236252534
"Rab11fip1",-2.03999844842731,1.441649595637,13.6409334386696,0.000913277610907081,0.00856483280461948
"Znhit1",-0.87592126707468,5.24661784445492,13.639070221979,0.000913892304167556,0.0085669658665673
"Usp18",-1.096537632573,0.799043266095455,13.6310260547684,0.000916551266190838,0.0085882522922236
"Alox12",-2.38869964698789,1.46789908608056,13.622000901938,0.000919544398318909,0.00861149402514373
"Eif3a",-1.22069149060568,5.16826792331197,13.6212010533721,0.000919810169570792,0.00861149402514373
"Gm47270",-0.804936876749739,0.701078111218041,13.615940649209,0.000921560140820114,0.00862422800142275
"Slc37a1",-0.696686989742673,0.805031129769052,13.6133672347183,0.000922417539333485,0.00862860178548613
"Ripor2",-2.09528619321017,1.66532036579341,13.6110554708161,0.000923188494012194,0.00863216358961613
"Gm11261",-1.22432214030629,1.0107407735638,13.608482882656,0.000924047246462704,0.00863654297993004
"Hipk1",-1.02563808580828,2.10957872304221,13.5915556452284,0.000929719180026183,0.00868588573467873
"Me2",-1.01686950796286,2.82400643701158,13.5897130399766,0.000930338851948015,0.0086880060876513
"Gm38244",-1.89971915151757,1.17342556453162,13.5843767969011,0.000932135949388715,0.00870111544655129
"Cox7b",-1.11536684918023,6.53037795844573,13.5823030838375,0.000932835325244969,0.00870397127810816
"Try5",-0.478441834404829,0.287168317466361,13.5738885850518,0.000935678978349384,0.00872682379343315
"Cyp26a1",-1.38987513120199,1.01258115137185,13.5684210547824,0.000937531710324656,0.00874041889064996
"B230208H11Rik",-1.20806187493556,0.99262644647824,13.5635980638517,0.000939169309523266,0.00875199773992553
"Scgb1a1",-0.635889775730578,0.317407733507398,13.56194083254,0.00093973271626252,0.00875356079236872
"Slc41a2",-0.851818754253406,0.744589604917041,13.5607301073685,0.000940144554749358,0.00875371127303033
"Mmd",-1.47003095273433,3.36254878145104,13.5517819571401,0.000943194371579846,0.00877841358117835
"Cd40",-2.48856751030785,2.14137969658413,13.5489236570199,0.000944170813596479,0.00878380610142764
"Gm24623",1.3498468421404,0.366387000009538,13.5366395734464,0.000948379654383382,0.00881925308697922
"Arhgef18",-0.896308572193958,2.43182288039841,13.5329351632425,0.000949652837715219,0.00882738223898059
"Rps6ka3",-1.20388540187299,2.17643247752915,13.5279237484575,0.000951378157876221,0.00883970558030057
"Zfp407",-0.558091657473244,0.876008834856787,13.5245234544301,0.000952550724630004,0.00884688483668748
"Gm16094",-1.50858424260098,0.80629130328438,13.5111080848481,0.000957192107899343,0.00888506369531511
"Tarm1",-1.26736804543275,0.643551968635734,13.5099110890993,0.000957607419308615,0.00888506369531511
"Sft2d3",-1.06780829379084,4.34770504688732,13.5086414387907,0.000958048150931772,0.00888506369531511
"Prpf40a",-1.19236382041743,3.64021444394894,13.5080084656011,0.000958267955386785,0.00888506369531511
"Mir7671",1.69202720015375,0.430995484592158,13.5042648000436,0.000959569079813883,0.00889340039912968
"Usb1",-0.958759203419676,3.69228843928422,13.5028818402963,0.000960050213087382,0.00889413352769353
"Gm48271",-0.70418716400671,1.41616997584698,13.497117621977,0.000962058388349983,0.00890900700103252
"Paox",0.918182596124471,2.25973006874298,13.4953690628305,0.00096266845558757,0.00891091158006879
"Alox8",-0.578918478353832,0.583315728029503,13.4942198554216,0.000963069637388441,0.00891091158006879
"Dnase1l1",-1.63759794234359,3.21159155971713,13.4921277950651,0.000963800425657375,0.00891394515753266
"Tmem109",0.863679865471004,5.18931764082229,13.4892138902116,0.000964819290968902,0.00891963943757001
"Etfbkmt",-0.965452465756544,2.37109855598267,13.4859653789109,0.000965956519739942,0.00892642275948485
"Ivns1abp",1.99703433794981,6.26089338296018,13.4844589865412,0.000966484362265094,0.00892757141811719
"Krt87",-0.770626443427062,0.417445216173563,13.4827135555048,0.000967096352476595,0.00892949607923193
"Nek9",-0.674960761978256,4.02470279765399,13.4780166432047,0.00096874527463601,0.008939459726424
"Rassf8",-0.869839072246001,1.96770546088768,13.475727665131,0.000969549951033344,0.008939459726424
"Gm45237",-0.491977852219204,0.314580855092588,13.475227422353,0.000969725904089629,0.008939459726424
"Lbx1",1.28221918482783,0.326815023937653,13.4750401855868,0.000969791770710012,0.008939459726424
"Irf2",-0.979545025001476,3.03828965544222,13.472611775311,0.000970646479166607,0.00894037212349137
"Col4a3bp",-1.13758018987986,2.4313702805782,13.4724626448847,0.000970698993835659,0.00894037212349137
"Rhox8",-0.794471026485824,0.383222845285877,13.4676614452722,0.000972391318860445,0.00895223185482714
"Fkbp1a",-1.43439328638432,6.3939546714014,13.4566940286566,0.000976269028910552,0.0089841928979152
"Cript",-0.809343922108735,5.31443826634701,13.4543481746948,0.000977100601965343,0.00898810670157143
"Oip5",-0.765535577337667,1.02450618168092,13.4523733919019,0.000977801226180295,0.00899081318652812
"Ethe1",-0.966593147050522,3.0175095460993,13.430056226261,0.000985756710310092,0.00906019763281685
"Gen1",-0.634461227323428,0.880969119171234,13.4256357021375,0.000987340758844488,0.00907098820926769
"Gata6",-1.82113153410167,1.27512892105733,13.4198263820484,0.000989426633690399,0.00908637833836973
"Fam20a",-2.02082209170691,1.75534629579333,13.4155161518457,0.00099097731411429,0.00909617205237892
"Amn1",-0.994995555361329,2.239067275018,13.4145773527088,0.000991315410129077,0.00909617205237892
"Rpl37",-0.968213986539952,6.15067824850487,13.412890186244,0.000991923332657844,0.00909797673647988
"Mafa",-1.10084926880064,1.12128821953048,13.3989023065518,0.000996978943636966,0.0091405574679157
"Rps19-ps7",-0.986375466098827,1.00536260607158,13.3951397293098,0.000998343571077212,0.00914433333979507
"CT010467.1",-2.5908203962772,10.2528378029899,13.3946054451001,0.000998537510429592,0.00914433333979507
"Rcbtb2",1.20207397822441,1.67272553725426,13.3935352233312,0.000998926111215286,0.00914433333979507
"Gm6123",-0.874623704013585,4.13649086594927,13.3932102345911,0.00099904414782284,0.00914433333979507
"Pex11g",-0.763489804441439,1.56743534322272,13.3891161630094,0.00100053240940849,0.00915416811139122
"Mfap3l",-1.92529455582895,1.92303133134929,13.3839950047791,0.00100239739270094,0.00916428652464825
"Tspan14",0.833695431021368,4.55300855104934,13.3830093835542,0.00100275675754013,0.00916428652464825
"Impad1",-1.63755070790939,3.97561082674469,13.3826685524362,0.00100288105935784,0.00916428652464825
"Bcr",-1.18309805845312,1.70248723363392,13.3807421675843,0.001003583927653,0.00916692288665044
"Gm15729",-1.67998765291487,0.906827086342915,13.3785945139643,0.00100436815382476,0.00917029990386515
"Atxn7l3b",-1.33235191873926,7.38101043224792,13.3703395670738,0.00100738863141849,0.0091940836191713
"AC133103.2",-0.804459655516323,0.363922225114527,13.3687638494899,0.00100796629513327,0.00919556220504467
"Eif1ax",-1.24906023436966,4.87258621334371,13.3570854681755,0.00101225875742274,0.00923091528873179
"Ighj3",2.33252575326964,1.47415977788528,13.3558313769759,0.00101272087464168,0.00923132423143712
"Trbv7",-0.789110506059254,0.356978562264901,13.3493244473798,0.00101512224554943,0.00924940256931223
"St8sia4",-1.80048327591977,2.20472654433628,13.3466240578603,0.00101612061783625,0.00925468770209606
"2010107E04Rik",-0.718333913883218,6.66849732151634,13.3346206841263,0.0010205712385896,0.0092913981528056
"Rcsd1",1.96550019084958,2.90633047764035,13.3323357590289,0.00102142081896969,0.00929530760101456
"Camk1d",-1.12030792729943,2.57679823356895,13.3223226857581,0.00102515286254596,0.00932543453047054
"Nono",-0.841334653187359,5.72722308673641,13.320715785291,0.00102575314685392,0.00932705995390434
"4930430E12Rik",1.58214246397051,1.8235305604958,13.3171278418267,0.00102709484811917,0.0093351234982207
"Vps13c",-1.2282019979669,1.52451034059904,13.3152457792243,0.00102779939504934,0.0093351234982207
"Trak2",-1.7456618769024,3.29898157510665,13.3149615594153,0.00102790583743912,0.0093351234982207
"Pld4",3.09056202227393,6.20007155867407,13.3086526052064,0.00103027164326806,0.00935276962003255
"Nucks1",-1.26516509277867,4.08105237299554,13.3049124085169,0.00103167695203057,0.00936168548390984
"Nomo1",-1.35289775319944,3.95121671103587,13.303194444512,0.00103232313594704,0.00936370837907186
"Rab9",-0.931017383564132,3.46172531167551,13.2975863708401,0.0010344355536806,0.00937902366970327
"Serinc5",-1.85830164689101,2.69734675485256,13.2871881980408,0.00103836459648734,0.00941041108665806
"Top2b",-1.6096865079321,3.35957183873425,13.2850696090101,0.00103916709184829,0.00941041108665806
"Serpinc1",-0.533859429771239,0.342111019900495,13.2850528245031,0.00103917345227617,0.00941041108665806
"A430078I02Rik",0.692294579846572,0.477719902105153,13.2824104515567,0.00104017529249667,0.00941562929455967
"Akr1b10",1.86557017642304,3.70236479092959,13.2774149624901,0.00104207214375452,0.00942714964397332
"F830208F22Rik",-1.36291739132279,1.00778712930865,13.2768149358185,0.00104230023184734,0.00942714964397332
"Gm12247",1.45481604390153,1.80117756649048,13.265638931179,0.00104655839914263,0.00946179463188901
"Csprs",-0.677188244195841,0.343945114144389,13.2624331200047,0.00104778329675513,0.00946899913158241
"Rpa3",-1.01674067114601,5.02232647057001,13.2600359837398,0.00104870021850904,0.00947341565295041
"Nfil3",-1.27099996218059,4.2679484845701,13.2480364030529,0.00105330314147095,0.0095078225701554
"Tbc1d10b",-1.20058890655652,5.62430805704819,13.2475407564421,0.00105349373364812,0.0095078225701554
"Gm32858",1.06029909678825,0.287795469128238,13.2456343693745,0.00105422714717605,0.0095078225701554
"Pnpt1",-1.337219682474,2.79369723963753,13.2456318338957,0.00105422812297569,0.0095078225701554
"Rnf141",-1.37053364528155,3.95346163773959,13.2403890765524,0.00105624792105865,0.00952215678793008
"Ssu72",-0.522019951530295,3.34393654765736,13.2311819423904,0.00105980509979537,0.00955033328829858
"Trpv2",1.7941152841805,2.66006169163962,13.2296707313919,0.00106039018715372,0.00955171502866516
"Adamts16",0.633368863545409,0.474208470085361,13.227670093114,0.00106116529815136,0.00955172710594362
"Fas",-1.57323274928891,1.8229574278501,13.2274385648326,0.00106125503893728,0.00955172710594362
"Ndufb2",-1.01560090721465,4.01847376195359,13.2239512488374,0.00106260771735745,0.00956001241606298
"Matk",1.90171976922196,3.77576230366777,13.214044117339,0.00106646068002374,0.00958753272758551
"AC167013.6",-0.686337280691194,0.37439019530229,13.2138575452421,0.00106653338347367,0.00958753272758551
"Car6",-0.912803810290684,0.658892318124274,13.2059505116796,0.00106961950608551,0.00961136975350521
"Gm12522",0.498231433927516,0.593903505817791,13.2035096177769,0.00107057412934406,0.00961604200709646
"Gm45546",1.64141581610535,1.70449624483094,13.1995532641257,0.00107212339044323,0.00962604941833427
"Mia3",-1.22719327340511,3.98394489697174,13.196663101462,0.00107325666874704,0.00963231532766364
"Ccng1",-1.07410268466218,6.05684587704694,13.1943183706818,0.00107417702177292,0.00963576066577637
"Gm45151",-1.41553919470668,1.26816641175292,13.1929009680221,0.00107473379210595,0.00963576066577637
"Urad",0.887442287530255,0.240877192329641,13.1915058117765,0.0010752821271145,0.00963576066577637
"Anln",-1.64081139490007,1.68409931216905,13.1912498169443,0.00107538277285187,0.00963576066577637
"Stat4",-0.676869609503428,0.359896717872017,13.1889957591519,0.00107626940546736,0.00963732333698789
"Ptgis",-2.37009664405533,1.9526786150121,13.188591709467,0.00107642842135773,0.00963732333698789
"Hsd17b14",-0.710023145752324,0.454123278976048,13.1841945092452,0.00107816059847608,0.00964892674760773
"Banf1",-0.645865163269705,7.13713630168116,13.1820412172735,0.0010790099328274,0.00965262302625987
"Gm23759",-1.29408413866955,0.86680619747284,13.176962914473,0.00108101584744894,0.00966665868759618
"AC155167.2",-0.951000864213606,0.589289523722897,13.1727004942917,0.00108270258863937,0.00967783004786614
"Klri2",-0.986351652589051,0.478856714577553,13.1701774363984,0.00108370235702977,0.00968285429909923
"Nhlrc3",1.19821660089954,3.90004631320862,13.1669650848216,0.001084976697811,0.00969032680083676
"Gm17354",-1.13648117597511,3.36877857497635,13.1651755676687,0.0010856872991012,0.00969276033818233
"Dhcr24",-2.41828294512035,2.87296737982684,13.1587415440883,0.00108824633295316,0.00971168762562435
"Arhgap10",-0.462176201533452,0.315613085547844,13.1569216975447,0.00108897132602213,0.00971274756710272
"Polr3k",-1.1952205202459,5.0871329191613,13.1562396552556,0.00108924317289616,0.00971274756710272
"Ap1s2",-1.62017592818546,4.84129135454377,13.1530302675753,0.00109052334412462,0.00971981093263513
"Tcirg1",1.69865723755656,6.0049877947189,13.1520516871332,0.00109091400559296,0.00971981093263513
"Aaed1",-0.744588913835077,1.88483715579773,13.1460518578357,0.00109331250685707,0.00973452551462907
"Bpgm",-1.42775382860826,3.43777095371191,13.1449960296865,0.00109373517329376,0.00973452551462907
"Hmgcr",-1.84823428730707,5.07596223100004,13.1442247746341,0.00109404403129297,0.00973452551462907
"Abca6",-0.948889003011261,0.691066034652797,13.1435219014929,0.00109432558671439,0.00973452551462907
"Gm4319",-0.453040690856213,0.305034245164685,13.1285097140975,0.00110035779355752,0.00978189407820147
"Tesk2",-0.528995344773206,0.527301080099468,13.1277493449333,0.00110066427622256,0.00978189407820147
"Tifab",2.37403461135491,4.46990146020319,13.126973493122,0.00110097709418802,0.00978189407820147
"Gm4759",-1.33687972824935,0.694924691878706,13.1127400392218,0.00110673293347268,0.00982521551150041
"Wipi1",-1.09841926739658,2.40954744181149,13.1127194887394,0.00110674126721778,0.00982521551150041
"Tgfb2",-1.93930686570552,1.74662446011599,13.1108751493256,0.00110748946900467,0.00982741289298719
"BC005537",-1.12653696100653,6.32211256818477,13.1099198572944,0.00110787722077069,0.00982741289298719
"Gm48467",-1.51793278898699,0.686683880732211,13.100980015657,0.00111151298012278,0.00985300580873704
"Ppp4r3b",-1.24601893610942,3.50519450301921,13.1006360025502,0.00111165314372407,0.00985300580873704
"Ighv14-2",-1.26484282334054,0.584882494869893,13.0990954796772,0.00111228104280313,0.0098546229515153
"Usp15",-1.11917683428884,2.85994504806878,13.0973271893648,0.00111300224777175,0.00985706514309622
"Ryr1",-0.669915994859775,0.645847236202769,13.0931804666293,0.00111469548152842,0.00986811049934102
"Ncr1",-1.38786983743795,0.659624440146351,13.0903230799191,0.00111586385316828,0.00987450240945673
"Rac3",2.35911679445495,3.96070165204874,13.0853319215718,0.00111790787673882,0.00988375556142928
"Csnk1g3",-0.922571748572455,2.1885912282937,13.0848180967772,0.00111811853150134,0.00988375556142928
"1700027J19Rik",-0.972440395314814,0.747973056980762,13.0831076689231,0.0011188200701642,0.00988375556142928
"1700022N22Rik",-1.09729523801103,1.54099620891016,13.0826176790945,0.00111902112868718,0.00988375556142928
"Rec114",-0.795017008623854,1.14070064067014,13.0821074945961,0.00111923051505381,0.00988375556142928
"Fuom",-1.13298505222966,3.08054051204785,13.0802579220974,0.00111998995730833,0.00988375556142928
"Abcb4",1.30705618340538,1.21261680018783,13.0801437666343,0.00112003684818981,0.00988375556142928
"Mir155hg",0.538926503272413,0.457668135922196,13.0742573321446,0.00112245764562588,0.009901168458605
"Gm6634",-0.62686810493552,0.331851617066331,13.0716148667221,0.00112354619087613,0.00990682039886513
"Rnf113a1",-1.15409920002878,4.06160340833854,13.0698756006166,0.00112426328942791,0.00990919392510504
"Gm34084",-0.805571689816788,0.657264152693515,13.0658468620463,0.0011259262290098,0.0099177629549979
"Asb5",-0.463017064471599,0.403732400244388,13.0644152431138,0.00112651779468683,0.0099177629549979
"Lamtor5",-0.64359665062987,6.47644361968797,13.0642637696661,0.00112658040527549,0.0099177629549979
"Armc1",-0.945781070392621,3.24233941951579,13.0617085343952,0.00112763716023142,0.00992311730143183
"Zc3h12a",2.30017204479065,3.05207427604498,13.0581672675349,0.00112910346716587,0.00993206998175372
"Cerk",1.04967327819449,4.12683798828023,13.0509955757201,0.00113207928805546,0.00995428858889146
"Gm3264",0.601519730978652,0.218479316030538,13.043261564304,0.00113529790029197,0.00997532933441288
"AC107452.3",-0.483963485069254,0.739408756139284,13.0430789613938,0.00113537401184521,0.00997532933441288
"Gm16490",1.12766373382795,0.339733028834714,13.0408119812511,0.00113631937964198,0.00997967194752657
"Alas1",1.14864230459907,4.76050191874356,13.0383227318225,0.00113735841333278,0.00998483340403218
"Tbc1d1",-0.914810659040441,1.6080950697365,13.0365657148393,0.00113809242261289,0.00998731402834786
"Hsh2d",-1.28861047037191,1.00640795868866,13.0327583976225,0.00113968471279645,0.0099973215310055
"Gm47566",-0.606524056889229,0.501649991402943,13.0304306592993,0.00114065939679609,0.00999732919310966
"Kat2b-ps",-1.18029323493236,1.79277406947537,13.0302250301217,0.00114074554214751,0.00999732919310966
"Ccdc88b",2.25445643754729,3.18222991397219,13.0295192329321,0.00114104127887727,0.00999732919310966
"Sap30l",-0.768225977449103,4.31074408326771,13.0209072367039,0.00114465645318791,0.0100225439385309
"Gm10732",-0.501506718154422,0.352129556161309,13.0205058987639,0.00114482522861581,0.0100225439385309
"Dynlt1c",-0.913618260012109,3.23108474991173,13.0151740194792,0.00114706999761519,0.0100358282042262
"Zfyve19",0.868348348323488,4.33209824298694,13.0147471941712,0.0011472498995836,0.0100358282042262
"Gp1bb",-3.12930285529426,3.89208862758089,13.0092584522348,0.0011495660494621,0.0100521145107707
"Xylt1",-2.10160196832144,1.68800229986725,13.0020013930891,0.00115263612654991,0.0100731793882905
"Zfp608",-1.26867781416223,2.3526712688612,13.0014123789448,0.00115288569412609,0.0100731793882905
"Eif3f",-1.17850027542907,7.62680923201398,12.9936463748837,0.00115618162438715,0.0100977749087082
"Mib1",-1.29328872830395,2.87765343992706,12.9918739897192,0.00115693525387605,0.0100977749087082
"Mtmr9",-1.10550722704031,3.95358197978005,12.991557247857,0.00115706999021721,0.0100977749087082
"Grap2",-0.754623167484391,0.398625160720624,12.9809611027299,0.00116158714882377,0.0101306945583037
"Zfand2b",-0.688050051037187,6.04456434549467,12.9802770118081,0.00116187942974694,0.0101306945583037
"Phf5a",-0.607650642641931,5.2888011005917,12.9784730061745,0.00116265057895249,0.0101306945583037
"Kptn",-0.715167023098925,3.98999280212053,12.9784185971068,0.00116267384547905,0.0101306945583037
"Ttk",-0.849473992403502,0.838363243949482,12.9605401274248,0.00117034628276439,0.0101935318163766
"3110082I17Rik",-0.739759108414963,1.57588822781349,12.951037021855,0.00117444664986331,0.0102252196910374
"Dhx38",-0.95798991514602,4.17435913952205,12.9464080106412,0.00117644955772177,0.0102369333015948
"Bhlha15",-0.689828895431585,0.504986333455088,12.945789386532,0.00117671750603244,0.0102369333015948
"Akr1c12",-0.46166474714436,0.334867742412832,12.9437507104628,0.00117760099486963,0.0102405922993321
"Nrd1",-0.798266642445851,3.3112612618806,12.9420192107318,0.00117835192527172,0.0102415322584183
"Gm22793",1.3610102048644,0.480608644940843,12.9404113092257,0.00117904971418964,0.0102415322584183
"AC132317.1",-0.614757182060834,0.415133048900251,12.9403003320956,0.00117909789188588,0.0102415322584183
"Gcsam",-0.642993356307852,0.294030379883785,12.9365051209585,0.00118074675534381,0.0102518290692587
"Cldn15",-1.21630221584891,1.02136319969756,12.9272044503735,0.00118479801809131,0.0102829684402644
"Gnb1",-0.866479946059186,5.5501557341783,12.9153871078953,0.00118996710976023,0.010323781321265
"AC165106.3",-0.823487549709611,0.905140126490393,12.9113796034104,0.001191725562973,0.0103349841746969
"Rbms2",-0.614644538297336,1.74101453202662,12.9091460386932,0.00119270684274574,0.0103394410196175
"Retreg3",-0.569482125277976,4.52093712038097,12.9079640822349,0.00119322646766568,0.0103398479106058
"Fyn",-1.47038385969199,2.1288063364629,12.9069135028353,0.00119368853969566,0.0103398479106058
"Mmp12",0.408740224542452,0.271349363247858,12.9058093032993,0.00119417440286315,0.0103400079508969
"Cdk16",-1.02468030666108,5.38104639219183,12.9045804018078,0.00119471538692818,0.0103406449550126
"1110059E24Rik",-0.6820537743506,2.00065601224433,12.9017315472183,0.00119597051775799,0.0103474602128902
"Sh2b3",1.16094102253081,3.80167629896316,12.8937692312223,0.00119948603927634,0.0103728356020859
"Phf3",-1.07414097856197,2.78661879030223,12.8929662813909,0.00119984117460281,0.0103728356020859
"Sqor",1.41705870248729,2.78617101603975,12.891783967458,0.00120036430427916,0.0103733044935812
"Mt3",3.09214550338044,4.37419432809387,12.8672366137798,0.0012112812417102,0.0104635591215755
"Ighv1-53",-1.40769920724531,0.65577094266674,12.8584624159792,0.00121520927641671,0.0104933937635311
"Aldh1a2",-0.95209293265654,0.760149128650393,12.8573153886901,0.00121572379042653,0.0104937407005877
"Gm26641",-1.09772405967183,1.18098301741991,12.853395275927,0.00121748397896679,0.0105048354394236
"Ptprcap",-2.0257588811986,3.02418281902045,12.8497430950682,0.00121912633082371,0.0105149051917399
"Vapb",-0.750302433979453,3.69706784853279,12.8413837695495,0.00122289442538148,0.0105429006748763
"Mctp2",-0.778435342673714,0.421897135532504,12.8404296210801,0.00122332531900771,0.0105429006748763
"Gm42809",1.23086196034492,0.914583000913738,12.8361492194743,0.00122526036139304,0.0105517932672364
"4930589L23Rik",0.772830850891235,0.350291055454604,12.8360371374202,0.00122531107460699,0.0105517932672364
"Atf7ip",-1.13191189910236,2.81942398771185,12.831792238105,0.00122723340754531,0.0105642352821498
"Gm20634",0.618907459165766,0.247329736210709,12.8233038982471,0.00123108715668173,0.0105932871129016
"Dok2",-1.83262551464471,2.27214742323565,12.8204621812822,0.00123238021953636,0.0106002906674972
"Oas1b",-0.826390987475267,1.02311578738376,12.8073985911946,0.00123834336674362,0.0106454038509257
"Gm12314",0.952936751799194,0.876088678189285,12.806865380103,0.00123858742088698,0.0106454038509257
"Gm37387",-1.01573749549785,0.55601706294357,12.8017556681575,0.00124092879620215,0.010661385537235
"Olfm1",-2.06610942408147,2.94642175038839,12.799824722851,0.00124181483525524,0.0106648562113166
"Xpc",-0.719491287631717,2.77684464702476,12.7967806475119,0.00124321303174136,0.0106727209550695
"Itga2",-0.997497036930799,0.609345068682965,12.7955763231514,0.00124376666655762,0.0106733320264757
"Gm30411",0.544104000654845,0.837542059783129,12.7892675607854,0.00124667118092552,0.0106941087768962
"Pcmt1",-0.727478318246859,3.74461207215835,12.7686326354766,0.00125622248451478,0.0107718643507444
"Tada2b",-0.921299866089842,2.64735195225667,12.7667097622034,0.00125711653052623,0.0107753541281797
"Cwc15",-0.713864591818717,5.82970655992365,12.7638313007042,0.00125845616075939,0.0107826590412394
"Ccdc73",-0.637692915936434,0.82693478205664,12.7620418732221,0.00125928973134716,0.010785623974678
"Ptger3",0.635544013720655,0.45490601288992,12.7590297581078,0.00126069421029082,0.0107900770094529
"Ece1",-1.10090881047117,1.9059389817219,12.7588349267374,0.00126078511365708,0.0107900770094529
"Mmrn1",-1.58552082738901,0.879013432121481,12.7563600124663,0.00126194046011217,0.0107945474166714
"Fkbp11",-1.52931338802467,2.45853898850595,12.7549898713407,0.00126258056337553,0.0107945474166714
"Ly6i",-1.92818871958856,1.39138955403667,12.7545818172535,0.00126277126584756,0.0107945474166714
"Htatip2",-1.14004997491607,2.45748547943355,12.7518204441808,0.00126406259792932,0.0108014124580882
