"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"Rad9b",1.71849034636053,1.58349876978955,15.0464227288601,0.000558302271233713,0.00703778982706748
"Usp19",1.85293291336541,5.65515422950062,15.0439289582446,0.000558786004525159,0.00703987629732921
"Gm10988",1.90470101027327,0.647403413029802,15.0416545942754,0.000559227570893757,0.00704142945411645
"Ccdc122",0.747034836652308,0.565781476026661,15.0374580942464,0.000560043303675027,0.0070465298905431
"Peli2",1.29440222758926,1.5273348867415,15.0362946886167,0.000560269677596407,0.0070465298905431
"Pikfyve",1.93422663488269,2.01594129215853,15.0273070675167,0.000562021795606854,0.00706455010466502
"Thap3",1.28616171009826,4.55973603691984,15.0131983942675,0.000564784143656347,0.00709524111874468
"Pard6b",1.40919270626379,0.444268684336509,15.0056988103515,0.000566258431005312,0.0071097248973499
"Lrrc56",1.16361053590849,1.59349104285504,15.0038303438061,0.000566626382324758,0.0071103093909079
"Efcab2",1.18588712773474,0.878607072821977,14.9987393384637,0.000567630243065687,0.00711314517115602
"Dusp16",1.15715275815949,2.14711064164713,14.9977600634594,0.000567823558805161,0.00711314517115602
"Dennd1a",1.69863483240392,1.37248176409332,14.9967476790238,0.000568023484985094,0.00711314517115602
"Fbxl20",1.40505808124112,2.88493045833407,14.9951089412703,0.000568347264128017,0.00711314517115602
"Nln",1.95501669468025,1.90716843447724,14.9945385698127,0.000568460003733845,0.00711314517115602
"Idua",2.17453646568143,2.93350142341692,14.9899261329976,0.000569372581636164,0.0071205368137574
"Thoc2",2.34242019783792,2.36995401320762,14.9748964655228,0.00057235716856152,0.00715381787575509
"Zswim7",1.54544585533173,2.82161570352942,14.9651644221751,0.000574298723102234,0.00717403198824998
"Dpy19l3",2.52832504189902,1.76931400076874,14.9625114041706,0.000574829230737634,0.00717660669955342
"Ltv1",1.66833353173078,3.78165715018515,14.9563194400692,0.000576069450347428,0.00718803409477504
"Rfc1",1.94752214051739,2.28988737932726,14.9516503930956,0.000577006539508704,0.00719566836164096
"2810474O19Rik",2.34146534137756,3.17597564822131,14.9458492522647,0.000578173126228495,0.00720615440650873
"Rimklb",3.82777481666998,1.56114319313568,14.9383989137316,0.000579675080841524,0.00722080620127085
"Shb",-1.50346183106573,1.2203545650943,14.9238334673434,0.000582623538965599,0.00725344994515248
"Ccnl1",2.99891059629931,6.20637589550801,14.9124563651955,0.00058493780066163,0.00727816589653388
"Ssfa2",2.20465095752288,3.91372493840845,14.8930170716872,0.000588914925005047,0.00732353281949784
"E4f1",1.61696088669918,2.96954645595739,14.8845967223608,0.000590646676225584,0.00734094180794303
"Cyp2d22",3.51146621664543,2.44925449453886,14.8802966222094,0.00059153315724013,0.00734557023636613
"Ide",2.13572518301887,2.68677410252011,14.8795697661639,0.000591683142485397,0.00734557023636613
"Gm17597",1.33844071546112,0.486972662799435,14.8698155357542,0.000593699868461548,0.00736609041531453
"Wdr19",1.37512590761964,1.12731774202936,14.8683575010687,0.000594001957280709,0.00736609041531453
"Zbtb2",2.24253793734162,3.58852642570447,14.8649593856753,0.000594706651143629,0.00737069761526639
"Slc25a53",1.52614594795679,1.45940585627933,14.8539857647684,0.000596988481641976,0.00739430826599683
"Metap1d",1.68170628876115,1.33941148825879,14.8508842985459,0.000597635098461862,0.00739430826599683
"Supv3l1",1.66445901599306,2.83143127168975,14.8495662370198,0.000597910125723364,0.00739430826599683
"Msi1",3.62582702451791,1.35606662339619,14.8477959227082,0.000598279734372424,0.00739430826599683
"Tmem47",3.67839051131371,1.66278386936606,14.8477809386492,0.00059828286381297,0.00739430826599683
"Acadvl",1.06267514746113,4.43997778534932,14.8381984413759,0.000600287790032475,0.00741494515850835
"Ogdhl",2.89544807659632,1.55734452239019,14.834508291902,0.000601061797843819,0.00742036280898371
"Fgfr1",4.26255024338944,2.78566419903688,14.8212331334266,0.000603855143871627,0.00744977880197689
"Gm4675",1.27075005317897,0.413138942939943,14.819987189664,0.000604118029686143,0.00744977880197689
"Ptpn2",1.49890719043515,2.251845546148,14.8144467820272,0.000605288509701124,0.00746005442903508
"Gale",2.19826632421756,3.94131025926812,14.8082272308039,0.000606605372750983,0.00747093066271288
"Gm12336",1.46884377082502,0.173277962820671,14.8062345720154,0.000607027928840867,0.00747093066271288
"Cept1",1.10363869613921,3.00825086996701,14.8054985982401,0.000607184076823114,0.00747093066271288
"Tnik",2.40976096366973,1.01074484894742,14.8004621879024,0.000608253787150678,0.00747993248089741
"Secisbp2",1.3692812653457,2.61993475204371,14.7946892627139,0.000609482422710672,0.00748917570273682
"Ctnnbip1",1.23326631353857,2.47682041915141,14.7937504623435,0.000609682477088506,0.00748917570273682
"Taf1",2.27279053721283,2.45816561282285,14.773853930936,0.000613938989964187,0.00753391585828505
"Dsn1",2.32630263734905,2.41608453290843,14.7735428236695,0.000614005799054737,0.00753391585828505
"Trim39",2.0847362756141,3.52787195822712,14.7679437865173,0.000615209507964619,0.00754450107799405
"Prkaa1",1.23684140604028,1.44861939389138,14.7655479629328,0.000615725348932381,0.00754664370882608
"Prpf38b",2.46207852987765,5.79086977327345,14.7561837994403,0.000617745997426123,0.00756721744244636
"Rnf138rt1",4.03336521717493,1.62318766860517,14.7524849207459,0.000618546124280457,0.00757282562670534
"Slc8b1",2.91674323700428,3.68137438806857,14.7461413675416,0.000619920931979763,0.00758545950121035
"Gm28523",2.24039587384446,0.842444200713296,14.7409664972067,0.000621044889967625,0.00759262532201456
"Gas2l2",1.07373913795275,0.364020838363907,14.7389208954725,0.000621489789297091,0.00759262532201456
"Vegfa",5.29813454901149,3.14305939087052,14.7387077802948,0.000621536159570057,0.00759262532201456
"Zc3h13",2.08417764928382,2.43788445276778,14.7304885444921,0.000623327368152662,0.00761030428567403
"Ankmy2",2.0449243387997,2.13215775034106,14.7259955744227,0.000624308861513182,0.00761808325607067
"Ttc14",3.6326274247648,4.16719857915478,14.7169560871437,0.000626288583973948,0.00763495166585363
"Hook3",2.00077557218613,2.24362151964606,14.7160276262057,0.000626492306522806,0.00763495166585363
"Sept9",2.96754197883792,2.04630513255373,14.7137407125351,0.000626994404211456,0.00763495166585363
"Pls1",2.50881679177576,1.10855158944921,14.713347310094,0.000627080820321174,0.00763495166585363
"Pygm",2.15518902306079,2.03197077869976,14.7108118660176,0.000627638071856371,0.00763495166585363
"Spry4",3.4927998962106,1.8166609763945,14.7102486714183,0.000627761925606281,0.00763495166585363
"Hlf",2.70283009927907,1.3445835893383,14.6937575671986,0.000631400207412419,0.00767090233466201
"Ndufb4",1.54510560601445,3.73761966232132,14.6926934759416,0.000631635745536765,0.00767090233466201
"Usf3",2.00797075033461,2.40371542937622,14.6921409633287,0.000631758082256212,0.00767090233466201
"Foxs1",3.11167318551746,1.34999116544694,14.6802057261414,0.00063440699798043,0.00769884038196437
"Acsl1",-2.37685351313919,2.85195794070176,14.6715771012806,0.000636329478361304,0.00771793697904996
"Mrpl54",-1.25509724696212,5.45221526890607,14.6650490655361,0.000637788103991981,0.00773138971211759
"Gm25047",5.40643064739933,2.74856468687475,14.6434382024478,0.0006426425466877,0.0077859699125805
"Traf7",1.70619283408137,3.76853045938785,14.6365282994497,0.000644203087072903,0.00780060475933981
"Cryzl2",1.80790150158282,1.48405596250164,14.6258047608592,0.000646632977430661,0.00782574472631209
"Anks3",1.57939609048199,3.66143672011229,14.6221220321691,0.000647469733860395,0.00782632954573813
"Ccni",-1.10709788028318,5.96605101954866,14.6206391508531,0.000647806989513451,0.00782632954573813
"Hrh4",0.839464962413442,0.235045112167468,14.6206242729835,0.000647810374183974,0.00782632954573813
"Prr14",1.40425423958502,4.38986667430529,14.6193674864692,0.000648096357989073,0.00782632954573813
"Abcc10",1.78078725139161,1.94140020090992,14.6115270079519,0.000649883539546945,0.00784299378960391
"Gm46430",1.69600900477601,1.63534573898631,14.610205212684,0.000650185355066382,0.00784299378960391
"Trmu",2.01839232307944,2.34391030589132,14.607234677635,0.000650864189930071,0.00784690380044848
"Gm25005",4.63917270169039,1.38799294768419,14.5961776526246,0.00065339767744467,0.00787315730833793
"Grtp1",3.20864853715541,2.36437041215703,14.5937447451059,0.000653956549717337,0.00787560193217019
"Hsd11b2",1.05742900372656,0.350702758684279,14.5861210258546,0.000655711154263156,0.00788927931880391
"Smc4",3.37632668468448,3.06553579896184,14.5857117975504,0.000655805481502527,0.00788927931880391
"1700001J03Rik",1.05754593765187,0.37600675108802,14.5752295656855,0.000658226619286776,0.00791410190134855
"Ubp1",2.09092469988284,2.07159245457823,14.5600153925032,0.000661757834116606,0.00795223713425403
"Homer1",2.59245167240104,2.00087038012006,14.5571660285446,0.000662421434408703,0.00795311194789379
"Phf21a",1.48856978555208,1.65938989712528,14.5559495061494,0.000662704973337973,0.00795311194789379
"Gcfc2",1.58799977101427,1.28501234117812,14.5550739681812,0.000662909118651003,0.00795311194789379
"Ngdn",1.05236260203788,4.5122994386841,14.5534463008452,0.000663288814374313,0.00795335416824007
"Azin1",2.26341212941439,5.04881748689279,14.5355374594389,0.000667481994084362,0.00799929802552998
"Slc30a7",1.38902140533202,2.69691400417183,14.5300398313842,0.000668774921306224,0.00801045348351792
"Timm44",1.90535103051992,4.06248580988477,14.5145158090077,0.000672440408070292,0.00804999953881985
"Zkscan8",2.42370407208665,2.44198459296204,14.5103418542116,0.000673429631138814,0.00805748173590264
"Lif",1.85551043181812,0.609225722346122,14.4956223385209,0.00067693065076284,0.00809499285774395
"Cyr61",5.98161011362666,4.34469985352572,14.4921531559788,0.000677758638668392,0.00810051559333378
"Idi1",4.25188500899317,4.10916290543016,14.4797466523101,0.000680728615366399,0.00813161941563221
"Sec14l2",2.67176314835894,1.89578520127248,14.4750655017237,0.000681852863882504,0.00814065348498253
"Sorbs1",1.91399110261315,0.92478881782356,14.4688599112935,0.000683346308421588,0.00815408326926148
"Cs",1.72046314928037,5.07250399383348,14.4557600256284,0.000686510505214404,0.00818717408593894
"Fat1",2.96927794651051,1.58454500813745,14.4543187071256,0.000686859607806476,0.00818717408593894
"Gm11973",1.11336981519065,1.60880651919443,14.4378018568182,0.000690873821155338,0.00823058780044132
"Ccdc189",2.41028311893625,1.76309265022845,14.4344148122455,0.000691700112985156,0.00823599655520485
"Sdc2",2.01790613024766,0.975892855242759,14.4158052271997,0.000696259045757674,0.00828581972528081
"Aip",-1.06987450226258,5.48234656011438,14.4081258230358,0.000698149737544436,0.00830385303424492
"Gm45774",1.04279058472223,0.268120401182074,14.4031190984861,0.000699385380682773,0.00831407994457012
"Rpl7l1-ps1",1.50218415405939,0.269185987805296,14.3838288469064,0.000704168184235396,0.00836644078401701
"Brd9",2.07864646415217,3.17882554087954,14.3613518785102,0.000709785512416305,0.00842865533611697
"Dhrs1",2.03450078004025,6.12992859538193,14.3505115280556,0.000712511886094808,0.00844987631263597
"Efemp2",2.78631488537049,3.51116297251302,14.3497262316781,0.000712709827009838,0.00844987631263597
"Mllt10",1.38552449003378,1.49428983420538,14.3493135444435,0.000712813872191479,0.00844987631263597
"Rexo5",1.47188472568578,1.10617799826259,14.348177581005,0.000713100351475449,0.00844987631263597
"Nsd1",1.97876501619552,3.37841829086068,14.3466020820243,0.000713497882464617,0.00845006084248646
"Csdc2",3.94576539140633,2.28774592874533,14.3355548458317,0.000716292032330966,0.0084786134998705
"Ankhd1",1.87382759119379,2.62122224578116,14.3327164346301,0.000717011843288746,0.00848259519201974
"Gm34304",2.07342957721866,0.631937567265203,14.3277608103579,0.000718270437399804,0.00849294328519288
"Gm13375",2.32325485467596,3.05063362352836,14.321035259684,0.000719982346686145,0.00850863752977435
"Gm12405",1.94751345121259,0.437206695094555,14.3152956114992,0.000721446776722885,0.0085210813192017
"Bfar",1.5878261809509,3.17300904992102,14.3138909651111,0.000721805649874971,0.0085210813192017
"Opn1sw",0.891952071461498,0.365623701689314,14.3097260159483,0.000722870881982051,0.00852910534511409
"Gm39469",1.19627510981028,1.33017581055634,14.3041015971093,0.000724312073787562,0.00854155437548094
"Gm6645",1.85043801429162,0.896911353986964,14.3018341893903,0.000724893944343886,0.00854386187038881
"Lnpep",2.13132162338522,2.16395225054839,14.2954876482454,0.000726525291800923,0.00855852983520331
"Gm1976",1.55354758903302,1.07126241288948,14.285248288342,0.000729165599339069,0.00858506149769996
"Nedd4l",1.41806553497884,1.17958197909391,14.2765826790735,0.000731408164752236,0.00860688448341155
"Snrnp70",2.28501961315831,5.527767533769,14.2747660627315,0.000731879225171807,0.00860784906883354
"Gm19935",3.34446732155473,1.06510664564195,14.2453607234947,0.000739549782372927,0.00869208559404796
"1700109H08Rik",2.82051582586518,2.64641970336109,14.244303383521,0.000739827201265304,0.00869208559404796
"Ppox",2.03753553705433,5.69407466794622,14.2402052412433,0.000740903506792282,0.00870011055242339
"Echdc1",1.62349187465617,1.53305389505833,14.2233653368906,0.000745343924871807,0.00874634354006845
"Atad2b",2.16635024041949,2.16408076522397,14.2222787560236,0.000745631420538313,0.00874634354006845
"Eml3",1.26763468418607,3.54824589172132,14.2184211467215,0.000746653059350484,0.00875368607949695
"Zbtb41",2.6041430687916,2.46254908687848,14.2152650484869,0.000747490031679234,0.00875885697608035
"Slc33a1",1.85888592984756,2.81493120117104,14.213155795145,0.000748049951535536,0.00876077770133439
"Cwc22",4.00941626273581,3.02278318383643,14.2057109028157,0.00075002987273218,0.00877931792299154
"Adamts6",1.21388053937806,1.2979244417294,14.2029097935199,0.000750776268390069,0.00878340739587176
"Aqr",1.21959845753654,2.30545526280198,14.1972522716631,0.00075228623353491,0.00879642090089472
"2700097O09Rik",1.85056728785883,1.75056620874065,14.1839732964284,0.000755843173646951,0.008833343122341
"Gm7229",2.90673847777931,1.13061839389774,14.179540043209,0.000757034700401357,0.00884259697834172
"Gm18672",1.3943358312545,0.141623886000299,14.1682299616811,0.000760083675958369,0.00887352567980317
"Mfsd4b4",2.23949126935833,2.54844538404725,14.1492973453365,0.000765217137672722,0.00892874405945866
"Fut8",1.48323489908937,1.60002913784767,14.1444209624619,0.000766545369757418,0.00893952726154104
"Gm9805",3.03852657176159,0.743289051532032,14.1382932535496,0.000768217955866675,0.0089543128754681
"Gm26407",3.66395665057693,1.59101384629565,14.1326882194674,0.00076975131341263,0.00896746093029364
"Gm13563",2.19712361702372,0.818347008613731,14.1285397695774,0.000770888316098918,0.0089759801142402
"Ninl",1.44748195233341,0.664933156328964,14.1247385777192,0.000771931728786972,0.00898340117619893
"Mdm4",2.43271124795044,3.11393850859329,14.1164279777398,0.000774218251914653,0.00900527359995155
"Stt3b",2.31329311520298,3.80876534011243,14.1070148695107,0.000776816914179403,0.00903075175637989
"Tarbp2",1.86749558430198,4.62916355382627,14.092257177411,0.000780909951396779,0.00906992924605315
"Nudt13",1.2137821832595,2.62755320094111,14.0913471534712,0.000781163104214975,0.00906992924605315
"Ift74",1.5960267160284,0.984413128512122,14.0904352885678,0.000781416857703625,0.00906992924605315
"Gm38391",1.45424229299114,0.601202677959074,14.0880756308807,0.00078207391421519,0.00907279559736898
"Prob1",3.69555735225536,1.84214926179302,14.0856451434727,0.000782751314925326,0.00907589483233385
"Slitrk2",4.6157484682204,1.80688770836543,14.0736257663732,0.000786110524153456,0.00910538818667911
"2500002B13Rik",0.971058646696567,0.938984568380664,14.0735986075824,0.000786118132104918,0.00910538818667911
"Itga2",1.77631574009555,0.609345068682965,14.0717494195395,0.000786636328718243,0.00910662244910188
"Sbno1",1.98522342149578,3.33519628431081,14.0680970080531,0.000787660921240507,0.00911371472834923
"Mir670hg",0.894735970056206,0.29619762965988,14.0630828024571,0.000789069869820772,0.00912524450080759
"Fam13b",2.2020490511132,2.44737158301297,14.0571457886803,0.000790741625852055,0.009139799889616
"Ccdc78",2.8381964380519,2.15212100479452,14.0532930328959,0.000791828530599226,0.00914758359396694
"Ring1",1.30889119915516,5.57734639283508,14.0423959190228,0.000794911436442836,0.00917840590210065
"Gm2225",-1.50258104381947,4.6670667411898,14.0392384244077,0.000795807135007083,0.00918158558109702
"Styx",1.24498415501343,0.715213362327619,14.0379924533435,0.000796160883064171,0.00918158558109702
"Ccdc14",1.42012169967966,0.910040579166324,14.0368339328546,0.00079648995448219,0.00918158558109702
"Smarcd3",2.3108074634989,1.34913357708996,14.0355778063434,0.000796846915685317,0.00918158558109702
"Zfp229",1.36673417008774,1.18923030081917,14.0322264280932,0.000797800139819807,0.00918778370288057
"Snapc1",2.69309196473585,2.3878648235622,14.0279404999902,0.000799020963422294,0.00919705555348149
"Gm37103",1.5252147324286,0.15805121930428,14.0259075148085,0.000799600750894412,0.00919894301197976
"Pbx1",2.10752749082555,1.31617624596884,14.0177996640642,0.000801917536095557,0.00922080127393036
"Nsdhl",2.37712523283665,2.50093990794493,14.0047419376444,0.000805663921191947,0.00925906645637893
"Arid2",1.88490246653985,2.27330611826289,14.0011881591528,0.00080668679011094,0.00926600823344981
"Usp28",1.83060453846478,2.04772910614611,13.9931790771933,0.000808997135576928,0.00928772373137955
"Gm10029",-1.11722402868583,2.54967397047365,13.9890937952101,0.00081017833981837,0.00929445143272302
"5031425E22Rik",1.48024391316857,2.10477999267719,13.9882470491282,0.000810423397085508,0.00929445143272302
"Mpp5",1.94072545043162,1.93252681055062,13.9817730559084,0.000812299676728258,0.00931114287474573
"Zfp825",1.39641123265466,1.4818883847148,13.973620305967,0.000814669140712302,0.00933091519735999
"Ocrl",2.568852887023,2.32504131430324,13.9725799481671,0.000814972038301292,0.00933091519735999
"Nhlrc2",1.26746324023283,2.52246495906179,13.9714885445523,0.000815289927970748,0.00933091519735999
"D930016D06Rik",2.7380497662515,2.02746458461731,13.9558525530233,0.000819858848110043,0.00937835434164347
"Zfp72",1.42348704142605,1.46797264386242,13.946912639654,0.00082248350890516,0.00939771862160712
"Rpsa-ps2",-5.03640724436504,2.79437058342058,13.9459941277042,0.000822753685597525,0.00939771862160712
"Polr1e",1.17600548806421,2.20400308705243,13.9457481267637,0.000822826062019301,0.00939771862160712
"Nvl",2.19287615374148,2.41863598235215,13.9331995096617,0.000826527116809229,0.00943511837212104
"Bdp1",1.8697606438636,1.84674169625955,13.9198929256426,0.000830471297399637,0.00947055540974381
"Ppp1cc",2.40002082763687,4.61696644883062,13.9198380176397,0.000830487614469239,0.00947055540974381
"Pus10",1.49499751270996,1.78240028472708,13.9165785565602,0.000831456850188398,0.00947672328527457
"Exoc3l4",0.864586192454371,0.363776804552789,13.9061415899218,0.000834568589952733,0.00950729192354496
"Zfp182",2.07694357170642,1.99520503806336,13.8999685222517,0.000836414960111903,0.0095232863673326
"Swt1",1.31031813295565,1.76385410871743,13.8985710561471,0.000836833553229425,0.0095232863673326
"Ccdc8",3.55990667211508,1.9374467539533,13.8941129989375,0.000838170414274535,0.00953359592544758
"Agfg2",2.13396130564481,2.60882099370649,13.8864982418024,0.000840459208459776,0.00955471689041913
"Cdh10",2.09080191793388,0.829884262003776,13.884803198911,0.000840969607842264,0.00955560895443986
"Tada2a",1.91614513704153,1.72541884265189,13.8733659101566,0.000844422251965212,0.00958991451757001
"Gm5608",1.13415325057248,0.549963318141942,13.8700420005228,0.000845428518550139,0.00959641617028462
"Prmt9",1.79613250093787,2.7575864666222,13.8661771217794,0.000846600178256108,0.00960478756079994
"Pcdh18",2.93433823147332,1.09386473388217,13.8636797166888,0.000847358209699963,0.0096056132535345
"Sfrp4",3.29204967517997,1.0194777584242,13.8630767364562,0.000847541340274797,0.0096056132535345
"Thrap3",1.79004684379293,4.25414690370856,13.8461694829707,0.000852693601634265,0.00965905814078589
"Rfx5",2.32213951599419,2.63103042583516,13.8436987325825,0.000853449347735824,0.00966267140223113
"Fra10ac1",1.3261603393412,1.40479454934717,13.8399052217502,0.000854611099019532,0.00966852266131046
"Ap2s1",-1.45193650243948,5.92634965396761,13.8391576988655,0.000854840226258792,0.00966852266131046
"Phka2",1.36182764292047,1.9279008310828,13.8343632996756,0.000856311355431013,0.00968021262963735
"Pced1b",0.845716248520124,0.606889534148194,13.8286265809247,0.000858075209442555,0.00969519808912035
"Mid2",1.76276451159653,0.566840088288341,13.8215105195842,0.000860268599960417,0.00971501900812879
"Ercc6l2",1.76298978416551,1.69234360811994,13.8152554726673,0.000862201581074355,0.00973188039699386
"Lpp",1.01496795210228,1.17234233090377,13.8134004815995,0.00086277572220631,0.00973339485077521
"Tmem241",0.679508450152966,1.06044403948208,13.8037903182906,0.000865756771606335,0.00976204743029916
"Ints4",1.62002641513897,2.56091781984921,13.7915811614159,0.000869560015149451,0.00979566129345789
"Fam227a",1.6433033329299,0.76246905442338,13.791378126934,0.00086962341365779,0.00979566129345789
"Recql4",1.83277933810117,1.39538597593635,13.7789016731103,0.000873528805993632,0.00983464517811559
"C330007P06Rik",1.3609586843777,2.49750863512065,13.7724270503217,0.000875562932727362,0.00985253243170266
"4930426I24Rik",2.38710473886766,0.992806048923807,13.7691885189066,0.000876582290980499,0.00985898831894335
"Acp6",1.82683726054731,3.43351537279954,13.7590137679417,0.000879793206127373,0.0098861886467169
"Derl2",1.28382309016705,5.09266815427908,13.75869352086,0.000879894473868173,0.0098861886467169
"Exoc1",2.30853215586385,3.14004488982763,13.7498632475591,0.000882691707430777,0.00991258306776197
"Orai2",-3.0319180228207,4.11281585515726,13.7470815214765,0.000883574876820565,0.00991462567984253
"Ndrg2",4.41803851537064,4.33264988498228,13.7464676097822,0.000883769915501942,0.00991462567984253
"Zfp994",1.38373285750422,1.9191046578002,13.7436497545762,0.000884665737682506,0.00991964526849978
"Kansl1l",1.61031818988256,1.81487823884331,13.7411863346534,0.000885449682040806,0.00992340593505003
"Kcnk2",1.78502902237332,0.623115270109019,13.730479762556,0.000888865573388689,0.00995664459750784
"Kmt5c",1.79837670342918,5.08063379379634,13.7238087249498,0.000891001110425646,0.00996696554013982
"Endov",1.14960296742582,2.70416141995154,13.7237375272371,0.000891023932037178,0.00996696554013982
"Kif20b",1.35834448230479,0.749048281455316,13.7229178888297,0.000891286703045254,0.00996696554013982
"Gm11401",2.08329890374294,0.624715194018932,13.7219750909586,0.000891589061336017,0.00996696554013982
"Gm37829",1.09259314527052,0.228016225925235,13.7050362211325,0.000897040257380673,0.0100228391990064
"Gm6494",1.57474381908853,0.920200421226808,13.6994322295435,0.000898851596393339,0.0100380080095961
"Gm12259",2.10845013587021,0.766480486527929,13.6973622373224,0.000899521660487572,0.0100382428408157
"Zfp595",1.2860804771714,1.3719539123772,13.6965642416937,0.000899780118127629,0.0100382428408157
"Apoo",1.11204108035148,0.930840415532254,13.6943231680111,0.000900506392385376,0.0100412817130754
"Edrf1",2.19456435853824,2.27969908381807,13.6912983197777,0.000901487668216305,0.0100471595385135
"Skiv2l2",1.72302824336922,2.42859510800696,13.6796835454173,0.000905266263322154,0.0100841921165539
"Atxn7l2",2.40920183975246,2.8002045356533,13.6670479048476,0.000909396336804525,0.0101251007343364
"Scube1",1.14232628435853,0.513068461832174,13.6639058234452,0.000910426499226477,0.0101304696310421
"Atp6v1f",-1.0653354051241,7.78768981570145,13.6622182715974,0.000910980298014572,0.0101304696310421
"Angptl4",4.43547573863141,2.50080261354416,13.6613898326317,0.000911252296965772,0.0101304696310421
"Clock",1.87178141558078,2.44210877786429,13.6546826828753,0.000913457656349587,0.0101476113251938
"Gm11826",-2.13361236513744,3.00470943626544,13.6539114795483,0.000913711601491028,0.0101476113251938
"Zw10",1.80155921416217,2.87490827720045,13.6478487241249,0.000915710619628904,0.0101604507713534
"Hadhb",1.7619654916994,4.0250044424915,13.6476196777224,0.000915786233244982,0.0101604507713534
"Las1l",1.77368806406775,3.16306995742889,13.6383913516015,0.000918838316611077,0.0101892030468105
"Tet1",2.0772253070739,1.14053641649892,13.6366601526836,0.000919412094144495,0.0101904577949693
"Irf3",1.04541708438642,5.77651223485547,13.6243047341397,0.000923518307258362,0.010230844021771
"Wsb2",-1.28670467784856,3.83449939118311,13.6218038714054,0.000924351845600646,0.0102346356552103
"Cnot4",1.59537280013992,2.04677680360982,13.6205027825371,0.000924785819046489,0.0102346356552103
"Gm6286",-1.57220066533141,1.48078891578747,13.6175652776262,0.000925766419580616,0.010240365250191
"Mms22l",1.10376470760156,0.800425347521018,13.611680739413,0.000927734168779246,0.0102570030064484
"Rint1",1.27594561202883,1.59631449406977,13.609383334155,0.000928503626490455,0.0102603824819422
"Efl1",0.769734378012023,1.12339504615619,13.59592792215,0.000933023987410228,0.0103008882695677
"2810403A07Rik",2.55297011191807,3.90792718049167,13.5957010816378,0.000933100397424116,0.0103008882695677
"Pkd1",1.66301256750053,3.03161826414353,13.5925273286906,0.000934170165603588,0.010307554400822
"Esco2",2.32965720223329,1.37975263521573,13.5898924352787,0.000935059304568309,0.0103122218319864
"Chd4",1.50825711265389,5.14746436876297,13.5865892770589,0.000936175234638191,0.0103193845121578
"Irf2bp2",2.6271556633447,4.55918226521107,13.5802817326181,0.000938310141648607,0.0103377665655837
"Sult6b1",0.717918445251931,0.287032648697445,13.5770208489443,0.000939415902891035,0.0103447974214327
"Pik3r4",1.50694273872419,2.61173233006468,13.5755643315229,0.000939910258956207,0.0103450918700936
"n-R5s54",3.21392136656933,0.714576154656758,13.5717307415789,0.000941212754951146,0.0103542763688633
"Mbd4",2.15594211587877,1.98995133747793,13.5678105722545,0.000942546675906548,0.0103637972719088
"Cwc25",1.8135278395801,3.50381352040293,13.5653340770725,0.000943390404472867,0.0103679214695247
"Zfand1",2.18011441996131,3.12103416052386,13.5617624601447,0.000944608666762324,0.0103761556776479
"Cpt1a",2.29755142004914,3.58363986142438,13.5591806734356,0.000945490356628146,0.0103806864316052
"Tgfb3",1.36261159567534,0.640974945470956,13.5554833652568,0.000946754543854448,0.0103885525034985
"Gm5131",1.25202072437672,1.51876585902375,13.5543396430143,0.000947145974757334,0.0103885525034985
"Trim65",1.09768701601905,1.34412386094234,13.5405484745575,0.000951879640760709,0.0104352989556735
"Ddx42",2.03745810924501,4.01784417258878,13.5211786234491,0.000958571167558846,0.0105034521742964
"F420014N23Rik",0.928434611802117,0.250104249568294,13.51240282514,0.000961619510447816,0.010531637836454
"Rpl18a",-1.62791384577097,8.84864307288911,13.503000433891,0.000964897085331134,0.0105588764264916
"Brwd1",1.99475475724017,2.73593873857924,13.502530644141,0.000965061164144379,0.0105588764264916
"S100a7a",1.62346652027792,0.799420113324141,13.4926287913658,0.000968526481506709,0.0105742136669658
"Kcna2",4.21503810328636,2.23282241500242,13.4919562424732,0.000968762336296267,0.0105742136669658
"Cacnb1",3.03960707092226,1.90581366655487,13.4915422577362,0.000968907546486114,0.0105742136669658
"Slc35d1",2.25220947853571,2.18461534305227,13.4912765145816,0.00096900077147897,0.0105742136669658
"Arx",4.2031145939922,1.1705529170769,13.4909896427432,0.000969101419431488,0.0105742136669658
"Cep290",1.24400678189519,0.806444869216669,13.4903359669054,0.00096933080127499,0.0105742136669658
"Rad50",1.4463003475526,1.62929016944162,13.4883419174403,0.000970030895618582,0.0105766355366042
"1700055D18Rik",1.55697679040106,0.901408467882725,13.4761188969795,0.000974334205898258,0.0106183229739346
"Enkur",1.74278517782636,0.86646266200065,13.4738307940293,0.000975142049786465,0.0106218944201999
"Nphp4",1.08107620809058,0.426164115911839,13.4708061960474,0.000976211029022084,0.0106283054109525
"Eri2",1.1338805579276,0.560127986697842,13.4684438590268,0.000977046823490366,0.0106286323523539
"Dennd1b",1.21821346152663,1.28651917809789,13.4673627654093,0.000977429571068957,0.0106286323523539
"Gm14038",1.56589328512228,2.77146277206439,13.4666489993082,0.000977682359401538,0.0106286323523539
"Dxo",1.66971642830616,5.82797353660914,13.4652066114819,0.000978193412133893,0.0106289650572879
"9430038I01Rik",1.11432412488201,1.62721974458645,13.4632701790356,0.0009788799620321,0.0106312034364439
"Atg4a",0.718999604760053,0.553399749382429,13.4582155956186,0.000980674477318215,0.0106454668605058
