"","preoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm12178",-1.05233369405986,2.03169246998982,2.72716460414909,0.10946235029766,0.83594570122894
"Rpl31-ps15",-2.10521338350726,2.22491896833552,2.72698081804045,0.109473783163013,0.83594570122894
"Aqr",-0.628464760228446,2.30545526280198,2.72687267929473,0.109480510842983,0.83594570122894
"Eif1-ps2",1.07778860478161,1.20376450259956,2.72648526681945,0.109504617012226,0.83594570122894
"Lrrc40",-1.02941422597259,2.40909412811561,2.72362778777297,0.10968260885078,0.837015645258987
"Zmynd15",-1.11435782341537,1.32048867668516,2.72012956834579,0.109900967303313,0.837860593481239
"Eif1b",-0.777183888933448,7.74204416334292,2.71928980165006,0.109953460135854,0.837860593481239
"Phldb1",-1.71917470903956,2.88842304499703,2.71900978201895,0.109970970271901,0.837860593481239
"Gabrg1",-1.38001128932362,0.838979289707443,2.71893269001807,0.109975791540043,0.837860593481239
"Bfar",-0.812024144186767,3.17300904992102,2.71804750646661,0.110031167663126,0.837860593481239
"Gm9577",-0.745162542071638,0.502614527332598,2.71773904259059,0.11005047239448,0.837860593481239
"Zfp563",-0.98033538747104,1.48995383814797,2.71748422434279,0.11006642274821,0.837860593481239
"Gm47863",-1.12101725981596,2.40192694870447,2.71636115355542,0.110136753212024,0.837860593481239
"Pomt2",-1.06731826123776,2.44517336223596,2.71573086235813,0.110176246902064,0.837860593481239
"Pcyox1l",-1.02493665019081,3.14027252675938,2.7149981921322,0.110222176164444,0.837860593481239
"Mrpl4",-0.520527252459039,5.50229975595469,2.71497860005136,0.110223404646507,0.837860593481239
"Etfdh",-0.965739540212302,3.64709138540192,2.7143605838745,0.110262164228106,0.837860593481239
"Trbj2-1",-1.83060573240164,0.854472407633667,2.71342548403372,0.110320840005032,0.837860593481239
"B230112G18Rik",-0.786300587285422,0.591709223528962,2.71338230070649,0.110323550549693,0.837860593481239
"Champ1",-1.35945187658924,3.98911354059049,2.71074298155475,0.110489362297883,0.838084500640629
"Gm29462",-0.380047280304178,3.113736914786,2.71062946464378,0.110496500302958,0.838084500640629
"Ighj1",-2.24874262275436,2.9737591346061,2.71003321230646,0.110534001723175,0.838084500640629
"Ift122",-0.75958722504564,1.21582103777227,2.70991618543872,0.110541363879487,0.838084500640629
"Fcer1g",-2.40059724391431,6.91125268179204,2.70989895635209,0.110542447808586,0.838084500640629
"Zxdc",-0.914123514153917,2.68209335206351,2.70739934312499,0.110699835535982,0.838704863824768
"Tyms",-1.13262118359079,2.56616427950062,2.70739522524877,0.110700095030887,0.838704863824768
"Timm10",-0.682114679600253,4.62278172030187,2.7040117009831,0.110913551256572,0.840034404125002
"Coq9",-0.717838820127176,4.21484632225563,2.7033193465444,0.110957288381107,0.840064691708748
"Zfp975",-0.794147315510552,1.04950538297046,2.70274643498485,0.110993495179888,0.840064691708748
"Ablim1",1.49040584430751,1.07816914650319,2.70146834596347,0.111074316917289,0.840174734514136
"Gm14519",0.793643756510496,0.387191248500307,2.70131545975009,0.111083989443287,0.840174734514136
"Pex11a",-1.28164263011836,2.88091955640628,2.70036146428648,0.111144367080039,0.840202370256634
"Sorbs2",-0.608978238294789,0.402413913779709,2.69981996570793,0.111178654980305,0.840202370256634
"Rtl6",-1.49433583221656,4.62040351505542,2.69945803551527,0.111201579356842,0.840202370256634
"Rnf182",-1.0152882417746,0.674267735365091,2.69750354132667,0.111325469946341,0.840851270612123
"Coprs",-1.08483941333975,3.61916053055361,2.69562605261599,0.111444629601594,0.841194964810483
"Tmem17",-1.16208160240335,2.19541308493986,2.69558839996282,0.111447020831692,0.841194964810483
"Ndrg2",-2.27127752720269,4.33264988498228,2.69414680786494,0.111538617523664,0.841302859532623
"Jsrp1",0.554895187100716,0.567911265243926,2.69362917236613,0.111571528571629,0.841302859532623
"Eps8",-1.34649383216109,1.89041361643884,2.69352806427667,0.111577958291966,0.841302859532623
"Nr2f1",-1.926730220562,1.90088748686812,2.69297040226472,0.111613429133854,0.841302859532623
"1810055G02Rik",-1.34087812113205,3.20558441722355,2.69063242266611,0.111762281430051,0.842137926456747
"Gm13731",-0.692859234484946,2.18246289738355,2.68993362887641,0.111806816119251,0.842186650666047
"Mbip",-1.34415471637642,3.35949119113103,2.68809864283557,0.111923858965067,0.842462542873722
"Gm18782",1.08371990333079,0.891913280836056,2.68729981159528,0.111974855914349,0.842462542873722
"Ppp1r7",-0.826562573827534,3.15489094313019,2.68724322764146,0.111978469221835,0.842462542873722
"Ctnnbl1",-0.450373231984665,1.79311990484007,2.68684050615968,0.112004189886955,0.842462542873722
"Wdr35",-1.19250551463759,1.19409531576828,2.68587803948105,0.112065687548071,0.842462542873722
"Gm27350",-1.65238896441837,0.541129780959476,2.68578040729396,0.112071928024109,0.842462542873722
"Jazf1",-0.574528514517827,0.430056516781845,2.68337879883482,0.112225561165707,0.843330872849503
"Osgin2",-1.33721085072033,3.40001536786597,2.68259915315212,0.112275488186381,0.843419567112838
"Mustn1",1.07396695158093,1.53902568602436,2.68164108322359,0.112336876337165,0.843594268569962
"Zfp954",-0.591066189678938,4.15659697925712,2.68030072360725,0.112422824783235,0.843651913854176
"Drg2",-0.658106835687282,4.37107797184552,2.67810856444257,0.112563557502387,0.843651913854176
"Gria2",-2.38013184658292,1.81110520370952,2.6777639227462,0.112585701417593,0.843651913854176
"Tcf24",-0.613760341910774,0.614766458191885,2.6766993575488,0.112654133679231,0.843651913854176
"Tlr13",-1.69279867197351,3.70694668051025,2.67592536486796,0.112703917598986,0.843651913854176
"Mrpl47",-0.73309374601564,2.66556622749576,2.67527600859366,0.112745704423845,0.843651913854176
"Haus4",-0.939175020939462,2.82698701282268,2.67488535340306,0.112770852170187,0.843651913854176
"Cdhr1",-0.891071990302502,0.43126839625667,2.67367478794584,0.112848821428739,0.843651913854176
"Ypel1",-1.0263042368974,1.86405102439658,2.67342443399697,0.112864953833177,0.843651913854176
"Caskin1",-2.07664883218364,2.35673355518709,2.6729199488277,0.112897470149201,0.843651913854176
"Magee1",-1.93932599865763,4.76354142290668,2.67270228943017,0.11291150261342,0.843651913854176
"Mmp23",-1.124954350531,1.12172743331247,2.67181464334776,0.112968749903326,0.843651913854176
"Zmynd19",-0.845222279309596,2.96225202562813,2.67180081107831,0.112969642258725,0.843651913854176
"Gm12115",-1.15294124881706,3.02449678586392,2.67150775522842,0.112988549964732,0.843651913854176
"Sirt4",-1.14417404787095,3.00936928905588,2.67128057504441,0.113003209949991,0.843651913854176
"Pou3f4",-2.11343053788696,1.55568081610243,2.67103519547267,0.113019046817875,0.843651913854176
"Dhrs13os",-0.784971837386531,0.483777163603647,2.67053854438805,0.113051108680596,0.843651913854176
"Nudt14",0.829654663297744,3.68232332649216,2.66976681538061,0.113100949387797,0.843651913854176
"Dus4l",-0.718104586954385,1.572267453458,2.66921091670853,0.113136866840533,0.843651913854176
"Elp6",-0.843647046562596,2.21563240437905,2.66912503319845,0.113142417080767,0.843651913854176
"Inpp5b",-0.808674903078194,2.50743298920153,2.66867013308132,0.113171820352674,0.843651913854176
"Fam171a2",-1.45351057712999,2.23595813725106,2.66848925776894,0.113183514004393,0.843651913854176
"Adra1a",-0.67930351304925,0.446783456608022,2.66679765351436,0.113292944515842,0.843882011639523
"Sms",-1.06619299387273,1.80771594730944,2.66644342336778,0.113315875296822,0.843882011639523
"Gm12396",-0.421142680897125,4.32724592682474,2.6662435125366,0.113328818721739,0.843882011639523
"Mipep",-0.411714208935191,1.06859461694315,2.6649510000595,0.113412545026245,0.843972526436914
"Rpl38-ps1",0.952457398807635,0.380982959523054,2.66449088039509,0.113442367909279,0.843972526436914
"Ncan",-2.50939438759586,2.44873478844653,2.66423809311246,0.113458756304453,0.843972526436914
"Gm12326",1.54612953180556,0.890521505374679,2.66370122807276,0.113493570770231,0.843972526436914
"Trib2",-1.99764334792356,2.52360942178672,2.66195486416832,0.113606904012822,0.844280659904792
"Scrt1",-1.97994600094557,1.69425597899158,2.66133326882506,0.11364727510014,0.844280659904792
"Rwdd3",-0.998634026837073,1.11547076930971,2.66056116541512,0.113697444440662,0.844280659904792
"Pkmyt1",-0.794702679569818,1.74928372638329,2.66053761903345,0.113698974828165,0.844280659904792
"Ttll12",-0.82101963208673,3.01789945231367,2.66012460646127,0.113725822289756,0.844280659904792
"Hpcal4",-2.10307300653542,2.36368481270695,2.65807088271155,0.113859431524801,0.8449889981963
"Ddost",-0.896715089884578,8.03846807563266,2.6565274471056,0.113959962510852,0.845019430059212
"Cdc14a",-0.70378901069437,1.1285960507909,2.65647457823451,0.113963407920815,0.845019430059212
"Agap1",-0.858985420867569,1.16140380117027,2.65544545870086,0.114030498608844,0.845019430059212
"Ttc3",-1.46027341493513,2.38051271214664,2.65523561636898,0.114044184328633,0.845019430059212
"Pgm3",-0.823718216986347,2.30758440002088,2.65439795054944,0.114098835056725,0.845019430059212
"Rcor2",-1.36965437446044,2.02419255411111,2.65420922786033,0.114111151827309,0.845019430059212
"Hmgb1-ps1",0.677511610890206,0.341983511285108,2.65388558208279,0.114132277782744,0.845019430059212
"Ccl7",-2.90584489725378,2.47175127350926,2.6527563191978,0.114206025811715,0.845019430059212
"Ptprg",-0.982484492072984,0.929402450268062,2.65273681707554,0.114207299908559,0.845019430059212
"Mrpl23-ps1",-0.745917497343116,5.59674329875104,2.65111709404464,0.114313175809783,0.845520022881926
"Rnf180",-1.47763316911619,1.28506496952796,2.64977879156521,0.114400741940324,0.845884897709157
"Gm5576",-0.402621598299496,2.8650435750872,2.64911500592405,0.114444202745781,0.845923520663187
"Myl6",0.760710652826192,8.84007364023758,2.64766153017652,0.114539434632312,0.846344660110433
"Spen",-1.01861885549736,2.62006625025015,2.6470282531431,0.1145809557118,0.846368775696879
"Pitpnm1",-1.59018318124983,4.88503303766987,2.64551995317218,0.114679918263997,0.846817033295863
"Fbxo46",-0.573145835866738,2.4286918997244,2.64290899524367,0.114851462491763,0.847711866548691
"Lsm8",-0.820369205106428,4.59805036940053,2.64144470942484,0.114947798555071,0.847711866548691
"Rfc2",-0.495734049754071,4.42957500630233,2.64143297821176,0.114948570735039,0.847711866548691
"Tmem14a",-1.18643653320883,2.10366807740909,2.64134482724624,0.114954373260682,0.847711866548691
"Med9",-0.575342567845014,3.57895188062344,2.64075325502998,0.114993322203524,0.847716516863899
"Nptxr",-1.7379768257927,2.15576772831489,2.63955565810246,0.115072218446478,0.84801555252879
"Ethe1",-0.858302496485803,3.0175095460993,2.63858906418625,0.115135942221879,0.848167286192762
"Ccs",0.758907534908885,4.16108163247336,2.63808051200429,0.115169485500296,0.848167286192762
"Tram2",0.827133813509332,1.11865153766493,2.63639725570296,0.115280591141247,0.848424118224688
"Lrrc24",-0.930295472842993,1.09039017310909,2.63639015028908,0.115281060406971,0.848424118224688
"Tyrobp",-2.61775126523589,7.84367592022516,2.63275074568553,0.115521710237065,0.849630430855255
"Maml2",-0.779044128833967,1.16783859122757,2.63274969391686,0.115521779867677,0.849630430855255
"Zfp977",-0.483695333929537,0.506287670722248,2.63013375248105,0.115695114550614,0.850106664947938
"Bmi1",-1.33644174872822,4.58313323151884,2.62959012493368,0.115731173625668,0.850106664947938
"Abhd17c",-0.806814745642129,2.88838933348646,2.62940844779297,0.115743227260817,0.850106664947938
"Gm13688",-1.45442351230794,0.903800084239913,2.62936270247629,0.115746262529928,0.850106664947938
"Ccdc124",-0.590264438698309,5.26451257539911,2.62750536064582,0.11586957784041,0.850106664947938
"Fbxw4",-0.440503000032996,1.2717510982222,2.62683490554465,0.115914129057959,0.850106664947938
"Aldoc",-2.27801177997406,5.35712966526625,2.6264910559013,0.115936985300091,0.850106664947938
"Plpp3",-1.97959993891193,2.25728607333447,2.62639306507934,0.115943499864989,0.850106664947938
"Grin2d",-1.0863425372611,0.667780970654693,2.62593727732223,0.115973806840241,0.850106664947938
"Gm5258",-0.745584894301808,0.248234142198052,2.62533165134855,0.116014091307713,0.850106664947938
"Rbm12b1",-1.38240310987309,2.80275831559399,2.6248547887358,0.116045822226954,0.850106664947938
"Poc1b",-0.558014178174429,1.39958315457483,2.6244129570617,0.116075231130924,0.850106664947938
"Pkp4",1.10201688581025,1.98858188580062,2.62425007599545,0.116086074890734,0.850106664947938
"Txndc12",-0.648692983907454,4.00156437235713,2.62297258107203,0.116171164479863,0.850448269949706
"Ttc9",-1.34896238528759,1.4300243399659,2.62172882217281,0.116254076496192,0.850773712975609
"Cmpk2",-2.00189008406635,3.3198112264398,2.62060712305805,0.11632891054507,0.851039843911569
"Fbxo3",-1.11051331922191,3.68008257525271,2.61930278287757,0.116415999712858,0.851395425338038
"Pgghg",-1.42821700442421,3.77093076760178,2.6184167339532,0.116475203211389,0.851459083289921
"Gm47184",-1.14028805832876,1.58203060898614,2.61802066166278,0.116501679027193,0.851459083289921
"Grik5",-1.58510090795375,1.95602357898341,2.61667752227053,0.116591514381107,0.851700651643086
"Gm12932",-0.920983756538482,1.0582326328089,2.61582805840636,0.116648371903895,0.851700651643086
"Gm14894",-0.62573353607142,0.126430178278376,2.61565166211332,0.116660182742338,0.851700651643086
"AU022754",-0.971828927705164,0.592792039976918,2.61522545747018,0.116688725540397,0.851700651643086
"Ercc8",-0.668359680026035,1.69057038649964,2.61427625454727,0.116752322483081,0.851883783078232
"Tagln3",-1.66382214136931,2.30023934866233,2.61257815955834,0.116866195768821,0.852433514340134
"Topbp1",-1.13369227349991,2.66420127130986,2.61088334157564,0.116979977751534,0.852866144042195
"Gm5424",1.81770717671673,1.91174331705387,2.60964394715131,0.117063266107476,0.852866144042195
"Wasf1",-1.46233730999043,1.55788319956496,2.60960900489219,0.11706561525359,0.852866144042195
"Trh",1.84996849518913,0.918135353457324,2.60939933329365,0.117079712491802,0.852866144042195
"Tmem222",-0.796818658004529,4.96451911719415,2.60763909875896,0.117198139280093,0.853394188140808
"Zmym1",-0.949608857857968,1.63587379275175,2.60717552365623,0.117229351252539,0.853394188140808
"H1fx",-1.09642163677083,2.40589362428402,2.60576634925838,0.117324288545944,0.853804353783525
"1700003M07Rik",-1.41139488098681,1.24714626382593,2.60354498962381,0.117474124629953,0.854379224789811
"Gm13194",-1.42902157310618,1.22533854948376,2.603376958727,0.117485467749163,0.854379224789811
"Msi1",-1.78874772453224,1.35606662339619,2.60287823553328,0.117519142116141,0.854379224789811
"Appl1",-1.09024136581188,2.87997527180252,2.60206744147769,0.117573911772536,0.854496599915841
"Poli",-0.793950176373367,1.70846303773149,2.60017509406256,0.1177018563112,0.855145539301369
"Bex3",-1.26096300021295,6.40482535610615,2.59859659145146,0.117808704909611,0.855405064777328
"Mir194-2",1.21281982954175,0.485127931816701,2.59808240260151,0.117843534573353,0.855405064777328
"Adcy5",-1.25459151882601,1.03292809286841,2.59592138145026,0.117990046590928,0.855405064777328
"Tgs1",-0.870320487567562,2.97647272026532,2.59591854864314,0.117990238787095,0.855405064777328
"Smim24",1.13817346272693,3.39414792402092,2.59516430180584,0.118041424756044,0.855405064777328
"Rnft2",-1.41108104085225,1.436465515535,2.59492667615298,0.118057556246259,0.855405064777328
"Lmtk3",-1.93454319875552,2.06203330385218,2.59348944232935,0.118155179067201,0.855405064777328
"Zfp24",-1.25083451765777,5.16630292178092,2.59274963668921,0.118205466226972,0.855405064777328
"Gm8696",-0.875308474934843,0.863478126163585,2.59184881469414,0.118266731770626,0.855405064777328
"Smu1",-0.590754382104561,3.96741604440906,2.59157970180534,0.118285041478693,0.855405064777328
"Adamts8",-0.444009783830729,0.276364477630183,2.59125491850472,0.11830714323174,0.855405064777328
"Chd7",-0.897437116866378,2.06297450517506,2.59106047426269,0.118320377605728,0.855405064777328
"Tmem69",-0.78067956931242,2.70832827540097,2.59068701285517,0.118345801167463,0.855405064777328
"Kif23",-1.49821492604079,1.7631564158554,2.58942951515752,0.118431452551252,0.855405064777328
"Sept3",-1.9283190845512,2.58984818654863,2.58925189194442,0.118443556721471,0.855405064777328
"Gm14276",-1.29790338463003,2.71173911898236,2.58905215552542,0.118457169516029,0.855405064777328
"Zfp974",-0.861811971311173,1.53767296253816,2.58861260912693,0.118487132666829,0.855405064777328
"Ahi1",-1.26354178893492,1.40304218056936,2.58728112629594,0.118577951356392,0.855405064777328
"Fancm",-0.953871624188602,1.30709833842174,2.58720405321325,0.118583210883627,0.855405064777328
"Gm13588",1.24435993908625,0.497743975634499,2.58657887696713,0.118625883407633,0.855405064777328
"Ints10",-1.16283454700529,2.90755093236828,2.58643462095375,0.118635732391322,0.855405064777328
"Arl14ep",-1.09894305997087,3.82151558511819,2.58642159822103,0.118636621556484,0.855405064777328
"Grin1",-1.41287306114554,1.09801474702982,2.58537280601628,0.118708256320932,0.855405064777328
"Slc34a3",1.06665882658056,0.544003124636084,2.58518718691194,0.118720939734969,0.855405064777328
"Gm8034",-1.91311521871981,1.89806396760819,2.58507484696626,0.118728616724429,0.855405064777328
"Eif1",0.706906078879188,10.1296238562218,2.58482110888048,0.118745958578153,0.855405064777328
"Tmem147",-0.622150245953208,7.86935454029711,2.5843004013338,0.118781555801471,0.855405064777328
"Mum1l1",-0.893682201275204,1.02504961303765,2.58267874314707,0.118892496917205,0.855925385388652
"Lbr",-0.919165155956143,3.57866537970479,2.58185880823899,0.118948636216523,0.85599585929947
"Osbpl3",-0.475926854335507,0.670358169650475,2.58140572293484,0.118979671262752,0.85599585929947
"Exoc7",-0.673788954557057,3.99688393077225,2.58023348763821,0.119060009668452,0.856295381630417
"E2f8",-1.50538275954618,1.73474295623542,2.57916799880998,0.119133086928257,0.856400117491789
"Cenpq",-1.26162158202684,2.60895127150276,2.57877968475014,0.119159732656447,0.856400117491789
"Zcchc12",-2.45964892768723,2.39611616858927,2.57809146445736,0.11920697466044,0.856400117491789
"Timm22",-0.622109595228443,4.2340136602562,2.57744259742816,0.119251535232761,0.856400117491789
"Zfp687",-0.910755464629662,4.09682924741002,2.57697505860439,0.119283655186096,0.856400117491789
"Mtmr10",-0.835095685170511,2.2307484483008,2.57663770968523,0.119306837323586,0.856400117491789
"Hsd17b11",-0.878540881983919,3.96741679987867,2.57552562951437,0.119383294955552,0.856670980960645
"1700027H10Rik",-0.623946930040842,0.404261912033909,2.57485733196659,0.119429269061973,0.856722995933209
"Slc8a3",-0.89992309527256,0.617241936217681,2.57354373106551,0.119519695388453,0.857093750754858
"Timeless",-1.3690457564114,1.81056247301164,2.57091010957886,0.119701229641354,0.857958739363216
"Zfp78",-0.613199294662045,0.854355055481106,2.57016387653834,0.119752725347405,0.857958739363216
"Gm10175",-1.22911586948347,1.87409993767673,2.56989462212803,0.119771312249972,0.857958739363216
"Atg9a",-0.878051850135756,3.83600779605066,2.56900913827327,0.119832461730143,0.857958739363216
"Fbxo25",-0.994339279148517,2.80721180962108,2.56895214231957,0.119836398982053,0.857958739363216
"Zfp628",-0.60193814139019,3.24910673300657,2.56814545241734,0.119892140836865,0.857958739363216
"Naif1",-0.658146864480648,2.84828497460687,2.5676173934195,0.119928645754614,0.857958739363216
"Acbd4",-0.852068671183865,2.71746287168959,2.56730039154273,0.119950566417323,0.857958739363216
"Tubgcp2",-0.795984657102345,2.91907523031062,2.56590717004352,0.120046962818209,0.858056307511237
"Cenpo",-0.396149318532016,1.19135418986217,2.5640946831681,0.120172502767685,0.858056307511237
"Ybx1",-0.722519290023513,6.4921787256659,2.5637969154521,0.120193141914692,0.858056307511237
"Crabp2",1.1041195230373,0.86666097235138,2.56336373119878,0.120223174531589,0.858056307511237
"Klhl11",-1.20646071727832,2.43268175776435,2.56328197082764,0.120228843947434,0.858056307511237
"Laptm5",-2.59091300080968,7.26827407940847,2.56312458240915,0.120239758427136,0.858056307511237
"Arhgef9",-1.07116669566387,1.23937909414849,2.56290053324926,0.120255297643142,0.858056307511237
"Slc35e4",-1.02508326731754,4.58851848699511,2.56143350253344,0.120357103124693,0.858056307511237
"Mrps22",-0.951826395047739,2.81424250543328,2.56077628996624,0.120402743272266,0.858056307511237
"Zfp950",-0.771087782459575,1.84070951701982,2.56073720429435,0.120405458211623,0.858056307511237
"2810029C07Rik",-1.3412281464883,2.26052783399223,2.56051238864931,0.120421075567459,0.858056307511237
"Mnat1",-0.391985698678543,1.13021014120623,2.56031391549561,0.12043486493591,0.858056307511237
"Ssrp1",-0.804950237742754,6.12130974097095,2.5598310379531,0.120468421603304,0.858056307511237
"Tcea2",-1.04322916283324,3.40087811214249,2.55921907284862,0.120510964582521,0.858083060656296
"Alcam",-1.95625102047359,2.09240120702669,2.55856393748819,0.120556528053905,0.858131296697726
"Gm44954",-1.8012659153919,1.89604562174725,2.55773116251946,0.120614474943238,0.858267619546236
"Gm10524",-0.767235799708297,3.54223871964992,2.55406569548417,0.120869913917742,0.859669724625363
"Matk",-1.66892978698472,3.77576230366777,2.5537888316836,0.120889233526624,0.859669724625363
"Hspa13",-1.26044985718367,4.85328424303599,2.55322780380165,0.120928393168499,0.85967186441732
"Gm5391",-0.636591410278742,2.08342076339439,2.55041889262616,0.121124676551416,0.860524615722032
"Mthfd1l",-0.411327383392591,0.864955211700937,2.55039793227098,0.121126142627962,0.860524615722032
"E530011L22Rik",-1.01186446566857,1.22830593338736,2.54947482097975,0.121190730314793,0.860707071189139
"Uggt2",-0.965727678435696,1.0215274846617,2.54803289625753,0.121291698172588,0.861147701756153
"Plppr2",-1.57317995042023,2.82547572456639,2.54729311392165,0.121343537897321,0.861239361213483
"Pdik1l",-0.943232069454915,2.7538262580599,2.54622125049703,0.121418693686986,0.861247446724916
"Fam102b",-1.06059372995217,3.87266292591854,2.54616645815403,0.121422537012838,0.861247446724916
"Glg1",-0.788068284223643,3.30151175631517,2.54553814164505,0.12146661943687,0.861277508406741
"Emc10",-0.805515289839534,6.72458620796427,2.54499646938956,0.121504637876302,0.861277508406741
"Tmem63a",2.04644535887725,3.55199715469286,2.54340374777795,0.121616506688879,0.86179435537414
"Zmpste24",-0.947105115957414,3.32859289813634,2.54247219581627,0.121681992107811,0.861982296317995
"Ccdc66",-1.1291376217652,1.65436682892947,2.54085453975069,0.121795806143628,0.862400060139122
"Gap43",-1.66413553873497,1.01091173493726,2.54011090952054,0.121848167557888,0.862400060139122
"Lppos",-1.13271593816974,3.31304763719853,2.53997256067779,0.121857912037016,0.862400060139122
"Stambpl1",-1.01257059057948,2.37217115004086,2.53731250440449,0.122045447162376,0.863316012260697
"Hddc2",-0.733506950917428,2.51452582848622,2.53680480880424,0.122081278068395,0.863316012260697
"Mmd2",-1.93769789245099,2.35180950124101,2.53647717816114,0.122104407284894,0.863316012260697
"Zfp180",-0.777461338026726,3.07453940712366,2.53435134379943,0.122254605336272,0.86336662278954
"Rsl24d1",-0.585907978693498,4.52652610693862,2.53401604019904,0.122278315396432,0.86336662278954
"Xk",-0.544868873663798,0.76734004995475,2.5337461776876,0.122297401858309,0.86336662278954
"Tspoap1",-1.82934176727062,2.48507155350859,2.53307808365649,0.122344668803726,0.86336662278954
"Prkd3",-0.807559441217156,3.31460112773513,2.53305164943864,0.122346539433783,0.86336662278954
"Fut4",-1.14743212018149,2.94094460372047,2.53274159652188,0.1223684829613,0.86336662278954
"Klhl42",-1.10183813193287,2.36882926231616,2.53230909470687,0.122399100275187,0.86336662278954
"Sox12",-1.57584724611288,2.97091511324981,2.53099803678471,0.122491966095772,0.86336662278954
"Cklf",-0.857492974945344,3.53622795596296,2.53087745205402,0.122500511558946,0.86336662278954
"Zfp790",-0.801614331978859,2.56566341502797,2.53085894804625,0.122501822941571,0.86336662278954
"Mapk10",-0.901401355781624,0.619188514858142,2.52996123780595,0.122565463467335,0.863504698504795
"Cdk18",1.90283718562674,1.23708698841521,2.52853955514055,0.122666328210902,0.863504698504795
"Mthfd1",-0.822955701987936,1.81126352298034,2.52793549123026,0.122709214239622,0.863504698504795
"Rab23",-1.15080567112417,2.08417207262663,2.52788073511111,0.122713102559192,0.863504698504795
"2810410L24Rik",-1.6051872762845,2.26536303343954,2.52708085740906,0.122769919505039,0.863504698504795
"Rab26",-0.845534173535825,0.719062353813876,2.52635958208536,0.122821179418255,0.863504698504795
"Dnaja3",-0.571533346082727,2.27656128536377,2.52577569064101,0.122862693919761,0.863504698504795
"Pou3f2",-2.42163476583178,1.8505565352756,2.5255190326815,0.122880947389007,0.863504698504795
"Afap1",-0.708304692220622,1.26550112822878,2.52537222605202,0.122891389670014,0.863504698504795
"Bnip3",0.689827327613981,1.51727872168728,2.52394237195224,0.122993148507479,0.863504698504795
"Ntsr2",-2.21311618811475,2.3036223730864,2.52382292032489,0.123001653994148,0.863504698504795
"Arf6",0.687464456046464,8.86452177730135,2.52371330550838,0.123009459658626,0.863504698504795
"Scg3",-2.0880937926915,2.33237454658721,2.52344132081845,0.123028830162596,0.863504698504795
"Selenot-ps",-0.849020245199027,2.54774158618539,2.52273863464517,0.123078891277054,0.863582084276013
"Gm14612",-0.640971558298476,0.423913035021789,2.52191064129913,0.123137910023798,0.86366895056791
"Gatd1",-0.727123340855711,5.021274185984,2.52107852193884,0.123197256066198,0.86366895056791
"2410006H16Rik",0.590574500659584,8.05663363216827,2.52092246221512,0.123208389820202,0.86366895056791
"Atf6",-0.463485586704043,2.29737624598674,2.51833748368014,0.123392980217435,0.864227769222163
"Polh",-0.733580717620159,1.30636013080914,2.51787243748092,0.123426222806099,0.864227769222163
"Numbl",-1.3276345944215,2.00287120287247,2.5175773453946,0.123447322085611,0.864227769222163
"Cnot3",-0.7399006196791,3.13291424174487,2.51733553168859,0.123464615056581,0.864227769222163
"Gtf2f2",-0.467562192658878,1.73603613094291,2.51707244471941,0.123483432559384,0.864227769222163
"Ppp6r2",-0.802362151226303,2.42816164612656,2.51542237484027,0.123601531297117,0.864391880077377
"Gemin5",-0.577401093279869,2.01705051816309,2.51530561507952,0.123609893003796,0.864391880077377
"AC154760.1",-1.49169695765974,2.67459083090747,2.51486310059495,0.123641589493304,0.864391880077377
"Kctd7",-0.91552501249452,2.94460328794826,2.51456189683741,0.12366316957216,0.864391880077377
"Mmp24",-1.25933818708452,0.781728130939202,2.51258503648334,0.123804912854363,0.864652645032528
"Arhgef19",-1.32445864648861,1.08801667209284,2.51032110535071,0.123967471951375,0.864652645032528
"St13",-0.782914802956832,5.10622095233939,2.51021707069748,0.12397494801839,0.864652645032528
"Shisa8",-1.38304431168996,1.43653093626301,2.51019792052599,0.12397632423213,0.864652645032528
"Gabpa",-1.13367385795491,3.75904083874143,2.50970281270859,0.124011910988684,0.864652645032528
"Parpbp",-0.396987167823467,0.296239601052553,2.50966995958445,0.124014272786447,0.864652645032528
"Gtf3c5",-0.422026059965118,1.40147456823491,2.5091115300489,0.124054426074494,0.864652645032528
"Pcdh10",-1.89912881150052,1.8289122601553,2.5088461607904,0.124073512479745,0.864652645032528
"Ccdc188",0.633693165166965,0.35670758263891,2.50819412871272,0.124120423732095,0.864652645032528
"Syn1",-1.32707073334909,1.47560139418685,2.50774156864155,0.124152995871934,0.864652645032528
"Asphd2",-1.60132938281202,2.28178806930446,2.50766404173216,0.124158576720908,0.864652645032528
"Eps15",1.14195169823056,3.35691327422108,2.50701502469549,0.124205308300616,0.864652645032528
"Cct7",-0.605371457088055,6.20665421236631,2.50695693171768,0.124209492204666,0.864652645032528
"Wscd1",-1.83812665551568,2.68055049628542,2.50642722224118,0.124247649891896,0.864652645032528
"Gm26643",0.658183515047721,0.379607349413413,2.50501082736493,0.124349747167326,0.864856446578084
"Cfh",-1.43699631912466,2.66998290010206,2.50493630455098,0.124355121663648,0.864856446578084
"Gm6226",-1.00150740962315,1.43425199754035,2.50262967549791,0.124521606902021,0.86526392869516
"Pspc1",-0.88378787592037,2.59131731579762,2.50225373183586,0.124548765940206,0.86526392869516
"Bcl7c",-0.747908168428794,2.22372443700089,2.50182743460784,0.124579570987422,0.86526392869516
