"","other","newoligo"
"Ahdc1",1.44946298432766,1.85845674157903
"Ahi1",1.30406619733101,2.78870594590619
"Ajap1",0.335866913536947,0.24414321593532
"Ak5",0.334135191063659,0.394107857126773
"Akap17b",1.12649324562578,1.68887695772313
"Akap5",1.55766742415495,1.52207913896873
"Akap6",0.665211064464513,0.986917808650863
"Akp-ps1",0.218657328108175,0.732273962603763
"Akt3",1.61134307618703,1.84967297854151
"Aldob",0.309228689153479,0.220300322183166
"Alg2",4.86745621340663,7.04248269758912
"Alkal2",0.541390257757232,0.174876257855886
"Alox12e",0.28350235377159,0
"Aloxe3",0.410434735532412,0.133108744826816
"Amer2",2.46078405703098,4.3182480994507
"Amer3",0.545740050777192,0.0835686277069385
"Amigo1",3.49035073642667,3.09191246962115
"Amn",1.01307211677816,1.25506158629107
"Amph",0.840443713290073,2.5387706243439
"Amy1",0.683061959601495,0.80345958532104
"Angpt1",0.477891580241473,0.0236014217961553
"Ank1",0.355885194798099,0.767887210534947
"Ank2",1.09313108055945,1.72751558314566
"Ank3",0.72306350178117,3.45684500556017
"Ankmy1",0.260725219472526,0.410901045067603
"Ankrd13b",2.24732657066273,5.20740642496357
"Ankrd24",1.86454586896687,2.52740532723928
"Ankrd34a",1.24929527515985,1.69519193207518
"Ankrd34b",0.526357928250251,1.22553206130392
"Ankrd35",0.7696298077824,0.314767918784067
"Ankrd42",0.701762502954461,0.51083437856599
"Ankrd45",0.726411059782316,0.467461418912074
"Ankrd50",2.54082214131597,3.49499256674364
"Ankrd52",2.13057121294579,3.99077368121598
"Ankrd53",0.938551345140185,2.62697121177731
"Ankrd55",0.294299510877138,0.0335520624884524
"Ankrd63",0.535232987239101,0.225742440479967
"Aoc2",2.04887019110852,3.32924562040138
"Ap3b2",1.50614285803945,3.69085473309699
"Ap3s1-ps1",2.77758495872697,4.95193298823336
"Apba2",0.900055067792748,2.65998487493532
"Apc2",2.38363104668823,5.78605227795405
"Apoo-ps",3.02963956845972,7.48462823774987
"Aqp12",0.154612141938933,0.493167894890341
"Aqp5",0.188038753959865,0.633944762548515
"Arfgef3",0.541069907374427,0.855480394387479
"Arhgap20",0.279153863108681,0.709410897929053
"Arhgap32",1.31855412197335,2.68354084962051
"Arhgap33",2.59754042538049,7.07516401354338
"Arhgap44",0.68128619023735,1.25539541046339
"Arhgdig",1.32641946400445,2.78670375048203
"Arhgef17",1.13475057788001,1.48605612814366
"Arhgef9",1.13575370510088,2.69013454081504
"Armcx1",2.55158475260625,4.90311789881306
"Armcx2",4.10492483776931,6.165089112133
"Armcx4",1.97415500532151,5.61319070633149
"Armcx6",3.06633983939767,3.75396125462473
"Arr3",0.322968266439488,0.060149539199841
"Arx",1.18818483664912,0.923706043065704
"Asb14",0.698883496226188,0.453006868424911
"Asgr1",0.391739240226382,0.159241673598496
"Asns",1.78473709826708,4.07164648421668
"Astn2",0.408710343181407,1.0939292470865
"Asxl3",0.342944171382723,1.04584199185375
"Atcay",1.16485014152345,5.29054708235791
"Atf5",3.61539888427948,5.17278225929462
"Atg9b",0.753470989663689,0.325911633751349
"Atl1",1.09715061595636,2.30218030900484
"Atoh7",0.311923495517085,0.186387395726758
"Atp1a3",4.22412721532981,4.12069754189147
"Atp1b1",2.55038430636378,3.58761605126651
"Atp2b2",0.605177586404062,0.559819649312671
"Atp2b3",0.533048297809413,1.71192673592541
"Atp6ap1l",0.538042918385803,0.323114449923243
"Atp6v0a1",4.09210281945375,4.71409116311449
"Atp6v1g2",3.32374397409046,4.97260869055809
"Atp8b2",3.41247672826333,4.55448537170743
"Atxn7l2",2.71695081267518,3.96575665734696
"Auts2",0.382162997177797,0.504640579439717
"Avp",0.195405083201313,0.273744643972485
"Azin2",1.12966858177476,1.14770497824446
"B230208B08Rik",0.365816666118429,0
"B230209E15Rik",0.364928386435709,0.196920621669223
"B230334C09Rik",1.36853359316827,2.60004881651819
"B3galt1",0.486138275902917,0.322796869430933
"B4galnt4",1.43196537571217,4.57356764925477
"B4galt6",2.24654563014061,3.14247460052915
"B630019K06Rik",3.1058444489012,6.79412854651158
"B830012L14Rik",0.322625006820944,0
"BC022687",2.14828541600475,3.90890857889365
"BC022960",2.4989912367961,4.80838013032654
"BC024139",0.46891107599798,1.04157015026263
"BC030343",0.75534225868907,1.13471361276435
"BC030500",0.694443687382277,0.432900075079178
"Bahcc1",1.38013860336812,3.33159956028699
"Baiap2l2",0.361566271794839,0.625003484946435
"Baiap3",0.778397941937394,0.156430943291943
"Barhl2",0.424559664922106,0
"Basp1",2.74552632152924,3.77338814374799
"Bbof1",0.528483068718359,0.599992242688725
"Bbs1",1.6637804113917,3.30802749954714
"Bcl11a",0.836868325473593,0.0481315788850362
"Bcl2l15",0.341040192869237,0.267895675553936
"Bcl9l",2.44071724242673,3.42402839163637
"Bcr",1.67839332241258,2.03980199073268
"Bean1",0.404444788412433,0.814591495800381
"Begain",1.02682342355636,1.54274454464035
"Bend4",1.31975374901123,1.88975433331901
"Bend6",1.43672492914287,1.8845978342785
"Bex1",2.25796528918537,5.67403315833661
"Bex2",3.21210369942437,8.58244604055496
"Bex3",6.21290659247994,9.09168804687307
"Bex4",1.95722047717044,6.02568198115127
"Bhlha9",0.440162398233969,1.85822548506568
"Bhlhe22",1.36408746045262,2.10324435013768
"Bicd1",0.796337487381004,1.65035787434884
"Bicdl1",0.888974365012789,1.15219777236468
"Blcap",4.14303256978068,4.83399922171155
"Bmp3",0.337744867758855,0.157620986870937
"Bmp5",0.250135234224202,0.00260529976474924
"Brd3os",3.22794764677155,5.27317293488627
"Brinp2",0.803438356273079,1.84699618326291
"Brsk2",1.44113886384349,4.0275310028196
"Bsn",1.09132946787859,1.81670721364757
"Btbd11",0.255500349206249,0.282824518613959
"Btbd8",0.941749098532853,1.73141799585308
"C030014I23Rik",0.312067982358509,0.323427090487445
"C1qtnf1",0.197749833683017,0.0074544098120244
"C1qtnf4",2.00247912372712,4.12824539203045
"C230004F18Rik",0.618600474506531,0.850515046680594
"C230021G24Rik",0.461218707876977,0.595263865592948
"C230034O21Rik",0.51176084620109,0.624369084486452
"C2cd4c",0.909863689469453,2.47890884443992
"C530008M17Rik",0.759259273070754,1.27368243261433
"C77080",0.953798151562299,2.78831437537672
"C78859",0.655955657020584,0.453254842272475
"CK137956",0.239453941880048,0.937689876255836
"Cabp1",1.01307580918529,1.28746023340929
"Cabp4",0.813742085845684,0.931034203438007
"Cabp7",0.602001429933959,0.663933198177299
"Cabyr",1.49123471528921,2.61945146257018
"Cacna1a",0.726813104162606,0.922180256844735
"Cacna1b",0.56680910984385,0.649228427139544
"Cacna1c",0.372538855327309,0.719581870288748
"Cacna1d",0.680207668213463,0.807472690089872
"Cacna1e",0.49244002740355,0.57639651852329
"Cacna1g",0.827290175939064,2.54695140530174
"Cacna1h",0.941809019924763,2.03325884859754
"Cacna1i",0.329655827192532,0.260111291800339
"Cacna2d1",0.625862196968192,1.18364466465855
"Cacna2d2",0.629274667486083,0.337916091930608
"Cacna2d3",0.288936168731808,0.146928636994601
"Cacnb1",1.84342993341921,2.77918593045401
"Cacnb3",2.29713657228742,5.64333417732449
"Cacng2",0.294965693636289,0.0579153970792728
"Cacng3",0.310936551316805,0.0525926023588055
"Cacng5",0.845498041567025,2.01876776214241
"Cacng8",0.773734044181883,1.47685738707665
"Cadm3",1.61814491437039,5.841002045834
"Cadps",0.544300527274591,0.961515921530677
"Calb1",0.636514136501889,0.137713830756218
"Calb2",0.846115372146938,1.60740215506131
"Calca",0.419677887815271,0.298130631446085
"Caln1",0.255933308689431,0.075816023342426
"Caly",1.31910364028153,2.99511561121632
"Camk1g",0.802677247971599,1.12592483306643
"Camk2b",2.42874877944654,1.60479785222662
"Camk4",0.481487072811996,0.81211563092598
"Camkv",1.7823800839583,2.14441619383719
"Camsap3",1.00768171000735,2.77889117052649
"Camta1",0.505305513977577,0.391398963099882
"Capn12",0.313930647059778,0.114416206646803
"Car10",0.347552129274762,0.136184424326252
"Car11",2.62250120563074,5.89464461103788
"Carmil2",1.31152700298817,1.16016824616429
"Carmil3",1.60319619303173,4.15486561807423
"Casc4",1.85026508291906,4.18003039706544
"Casp3",3.48028833867698,5.59803610188952
"Casz1",0.403791862470024,0.046353500946764
"Cavin4",0.984717484922562,3.04718228281034
"Cbarp",2.1157745776324,4.81405652566975
"Cbln2",0.997228434822279,4.06776460693304
"Cbln3",0.671742261704415,0.219069809698099
"Cbln4",0.61213425304629,0.301870357884699
"Ccbe1",0.284862037574487,0.0494267702464743
"Ccdc106",0.483298512138014,1.32026584077254
"Ccdc112",0.979878591612838,1.04702866559701
"Ccdc116",0.732162771949483,0.740113589414855
"Ccdc120",0.868121629019295,1.93885679968893
"Ccdc136",1.33682885496566,0.66499616259003
"Ccdc149",0.819860034044763,1.22319261421698
"Ccdc151",0.520022614538237,0.406584346164467
"Ccdc159",1.07560519371153,2.99770662404991
"Ccdc177",0.840302486313252,1.39335473295032
"Ccdc182",0.120286119862962,0
"Ccdc184",2.34114750982401,4.67949997153259
"Ccdc187",0.209773165116803,0.70495566064007
"Ccdc188",0.343167019261586,0.546275469921453
"Ccdc27",0.401781142067814,1.00766464539356
"Ccdc30",0.384031475915592,0.289096305822062
"Ccdc39",1.13415937928232,1.62145688005414
"Ccdc40",0.502005984138172,0.407256213517399
"Ccdc6",1.50408251119475,2.06757402323312
"Ccdc65",0.439129077597386,1.28064860127957
"Ccdc85a",0.569487411042286,0.133436361076553
"Ccdc85c",1.23213559478805,1.63488661197275
"Ccdc92b",1.05296785650792,1.41038049755945
"Cck",1.75551285997811,1.58767834815177
"Ccl17",0.900169966668732,1.21240073172009
"Ccl27a",2.59235808326686,4.11220669102834
"Ccl28",0.321681291986421,0.699515293751185
"Cd200",1.93863300593248,3.10396776879845
"Cd274",2.10442875683063,0.372750355283439
"Cd99l2",2.0961078832678,3.28960051922417
"Cdc42bpa",1.25939434480308,2.98159930836406
"Cdh2",1.05083814502363,2.26336541745522
"Cdh4",0.439506093007417,0.228772967501694
"Cdhr1",0.411424541869953,0.709082357670711
"Cdk5r1",3.64668976869788,6.51046629748721
"Cdkl1",0.315100139565331,0.0501923259424428
"Cdkl2",1.17798544947071,1.42149807670275
"Cdkl5",0.519976647892629,0.823453851720043
"Cdon",0.823851212830544,1.46965172774556
"Cdr1",1.52840804539478,2.91038047825953
"Ceacam16",0.364839693489388,0.0676019887982335
"Cecr6",1.89582121985862,2.66031183012905
"Celf3",1.56427327060195,2.67904811030399
"Celf4",0.663397334020751,0.290207220518023
"Celf5",1.00819420610737,1.65804375250254
"Celf6",0.604085207778318,0.220044028465146
"Celsr2",1.84289684550195,4.62156239680427
"Celsr3",1.77528386390839,2.24066736074351
"Cemip",0.275136073857921,0.0675937651566029
"Cend1",2.86896906630996,7.46151436783412
"Cenpf",1.4101237033797,0.664414939477411
"Cep126",0.532525164839895,1.39732161736844
"Cep170b",1.45933148087971,3.04946860920719
"Cers4",1.94888454401243,2.57928180943559
"Cfap69",0.371420313006543,0.371602406605206
"Cgn",0.505146449042547,0.500889577405303
"Cgref1",1.59163558230951,1.20011861511892
"Chac1",2.05093909588376,3.77774482098458
"Chat",0.164260743981865,0
"Chchd10",1.89909557757802,2.09860670091361
"Chd3",3.92719306164701,7.18458173660412
"Chd3os",4.37778704819432,5.4191054524504
"Chd5",1.02727294476409,2.17520818945216
"Chga",1.57763191787574,4.77153913319773
"Chgb",1.71812578325035,3.61585988901044
"Chic1",1.09178924828956,1.80886177139748
"Chl1",1.22156043314159,1.73866313283339
"Chn1",0.531667540130435,0.916715323822826
"Chodl",0.374450325016198,0.175114724577204
"Chrd",1.27159023068906,2.98968000094124
"Chrm2",0.259790690708433,0.204425931415182
"Chrm4",1.44208283122887,2.77603288997835
"Chrm5",0.25870787736537,0.273893299203167
"Chrna3",0.321842186537977,0.0388724373153928
"Chrna7",0.298458059406048,0.321863270243485
"Chrnb2",1.19408099004847,1.63899206072895
"Chsy3",0.394367719731085,0.38926093792993
"Cib2",1.98131578349975,1.7130371784761
"Cilp",0.233471501903927,0.0510913885898504
"Cit",0.76840522356393,0.716335110255161
"Ckmt1",1.82180505126971,3.18950929962284
"Clcn1",0.386967881064144,0.658644223302368
"Cldn3",0.426543025293969,0.119113828395666
"Clec2l",1.29822438859593,2.94669265268471
"Clgn",1.09334754134116,2.05239412371852
"Clmp",0.272346105713251,0.0128976325952659
"Clstn1",3.73054337587122,5.83996743208863
"Clstn2",0.464136825765092,0.201481373319111
"Clstn3",1.33790468762791,3.52836691901913
"Clvs2",0.280351643917908,0.24201521090442
"Cnih2",2.85578529768667,5.54344245551176
"Cnih3",0.310690448548189,0.325642481722399
"Cnnm1",0.468726072620023,1.06155061587644
"Cnot7",0.706612304032436,1.34071248752196
"Cnr1",1.25781281865111,0.659215109914739
"Cnrip1",1.81465640131163,2.23109138049487
"Cntn2",1.34001534820044,5.7886841080249
"Cntnap1",1.12952254022396,1.65049078682132
"Cntnap2",0.296066892612324,0.00640837696829167
"Cntnap4",0.220504964765846,0.0343223413791837
"Coch",0.869421648053783,0.155220612224129
"Col11a1",0.617457441996857,1.0595311633467
"Col23a1",0.402486944377198,0.493210509621803
"Col24a1",0.202321811907372,0.0503378772183788
"Col25a1",0.268027945668305,0.0209548005780029
"Col5a1",0.30623439321408,0.42904132812708
"Col6a1",0.801126861761948,0.196087259163238
"Col6a2",1.09503166913904,1.73146910357292
"Coro6",0.796896354909636,0.651129063592772
"Cort",1.22157792728875,2.19130910087456
"Cpeb1",0.955927579672904,2.09260835216503
"Cpeb1os1",0.488555468912455,0.200861981062318
"Cpeb3",0.894518641415292,1.27094418972664
"Cpeb4",2.98157175221821,4.4310935425318
"Cplx1",1.53145020931777,2.60027086714284
"Cplx2",2.54389180687538,4.17828069100033
"Cplx3",0.826713118841772,3.55555997287291
"Cpne5",0.367528754443154,0.0392330963840423
"Cpne6",1.43070335050386,1.00475966823669
"Cpne8",0.518217772064507,0.311346679785956
"Crabp1",0.442027954193253,0
"Crabp2",0.812603564752179,1.62346467874019
"Creg2",0.995040769409133,3.62474389548755
"Crh",0.545808692069074,0
"Crhbp",0.505935921491865,0.103675792386835
"Crhr1",0.340526209760588,0.134088893263767
"Crhr2",0.133456967406544,0
"Crip3",0.531069108660511,0.889509359784667
"Crlf1",0.547743885109537,2.14994770648438
"Crmp1",1.12679016634364,2.0491078163058
"Crtac1",0.43377480631771,0.94053381492655
"Crtc1",1.91793451964465,3.46191025396146
"Csdc2",2.23889362959807,2.97167811680692
"Csrnp2",2.76317939446825,4.96227078534007
"Csrnp3",0.448077105002219,0.797467169561672
"Cstl1",0.13921331628227,0.168948286384997
"Ctif",0.86954011415454,1.6632869348626
"Ctnna2",0.552303960829786,0.999300298916778
"Ctrb1",0.334414879776857,0.856394015585936
"Cttn",2.29792612972783,5.39411443357686
"Ctxn1",4.61155146975416,7.62238448810104
"Ctxn2",0.387152971599626,0.26110895182452
"Cx3cl1",2.51135895178573,5.4963538409933
"Cxadr",1.28400443643812,2.43061002315329
"Cxcl12",3.87481086176983,4.08788944790528
"Cxcr4",3.97363546257743,2.20533606252215
"Cxxc4",0.997643065792514,1.90808247894797
"Cyb561",1.13061210938121,1.29079668510094
"Cygb",1.2473545849185,2.56907222750365
"Cyp27b1",0.342994627278903,0.540863430906478
"Cyp2s1",0.373942890669772,0.145020951142139
"Cyp2t4",1.33989353579914,2.08404652960758
"Cyp46a1",1.52724198305215,4.5786544981315
"Cyp4x1",0.681329346708515,0.0622865853255039
"Cysrt1",0.871993702648582,2.90981239289751
"D130043K22Rik",0.379190852468613,0.176097138841021
"D430019H16Rik",1.18719236816607,3.64110095947343
"D430041D05Rik",0.473938468775968,2.63941800563838
"D6Ertd527e",0.463199289292042,0.209245255720397
"D830036C21Rik",0.748387808464943,0.292985736829562
"D830044I16Rik",2.04180592682057,1.18230104145196
"Daam1",1.8480196592863,3.21055755559871
"Dab2ip",1.12920702158563,1.79795266726767
"Dach1",0.599456514573755,0.0692196261542936
"Dact1",1.27915685907343,3.17223074794573
"Dapk1",2.00743685283178,0.475231843449623
"Dbn1",2.48700994535533,4.19587407509735
"Dbpht2",1.84731396080289,5.87497801793173
"Dcaf7",5.20054661732111,6.00899011469069
"Dchs1",1.56127617256397,2.94244292638112
"Dclk1",0.968817217313975,1.17413951987989
"Dclk3",0.237497218313527,0.256190594571389
"Dcst1",0.606745121965789,1.62485872440411
"Dcx",0.978878439485847,2.56345027518381
"Ddx25",1.06044810076462,3.34373687548127
"Dennd6b",2.49924018020306,4.21583696763425
"Dgki",0.296941136467344,0.239316861444902
"Dhrs13os",0.443396000449264,1.04911344776502
"Dip2c",0.858940732231724,1.65376368205313
"Diras1",1.82384997280988,5.82319482843698
"Diras2",1.84689533568126,2.57139084642687
"Disp2",1.29615126742628,3.34869112981545
"Dixdc1",1.04039216062227,4.58800463289339
"Dkk1",0.199601844188639,0
"Dkk3",1.5667388933535,1.59333513657496
"Dkkl1",0.915428851141224,0.244231553039613
"Dleu7",0.35548465346863,0.994470434307781
"Dlg2",0.3533995376451,0.436813939734408
"Dlg3",1.64039615692404,2.90390994577535
"Dlg4",2.88971969523812,5.14954529212776
"Dlgap3",1.04389683344743,1.37861520397822
"Dlx1as",0.327836436244983,0.0934160567395863
"Dlx2",1.11270122189684,1.92718582425864
"Dlx5",0.537478500728145,0
"Dlx6os1",0.472735412571528,0.0401894101257037
"Dmrt3",0.508913311682135,0.35272755604895
"Dmrta2",1.50058550129069,3.32766222808888
"Dmrta2os",0.867884129646915,1.83632407324802
"Dmtn",1.47932443841912,1.26194505742165
"Dmxl2",1.71579421217809,2.38094314080216
"Dnah1",0.284150494511657,0.185115696081925
"Dnah17",0.305364544492016,0.295473932000872
"Dnajb5",3.50593379271077,4.74556388972927
"Dnajc27",2.51473696415096,3.35881925240188
"Dnajc6",0.751254463834722,1.95671407034499
"Dnal1",1.59627673396511,3.0315906294823
"Dner",0.910660599206205,2.07266214956431
"Dnm1",1.83743056933523,5.40183926133471
"Dnm3",0.318219431933925,1.37018132630419
"Doc2a",0.554309357519048,0.547023006936942
"Doc2b",0.42825802225624,0.188899925681039
"Dock3",0.5755562477755,1.14480505806162
"Dok5",0.448097502910226,0.329675813430362
"Dpf1",1.32897055141421,4.11024788332129
"Dpp10",0.304982278471995,0.473533278151926
"Dpysl3",1.70790296626966,3.91766776048322
"Dpysl4",1.71065696402466,6.20871352958389
"Dpysl5",0.830207178915694,1.39058501779396
"Draxin",1.08364557987815,0.822831394002087
"Drc1",0.344359284475332,0.600054899768608
"Drd1",0.999714048911552,1.86034416428571
"Drd2",0.253837585785907,0.0238193138028557
"Drd5",0.275158809259399,0
"Dscaml1",0.525715859257699,2.01095747952654
"Dsp",0.377877179958649,0
"Dusp13",0.275577495127875,0
"Dusp14",1.18962817765641,1.80995365531255
"Dusp26",1.59799672615447,5.38416086845947
"Dusp4",2.19238646991399,2.40165108752044
"Dusp8",2.85658375479827,5.5677245033216
"Dync1i1",0.461257543304506,0.111900926637566
